ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.0431,0,9.7519,0.0423,0.0115,9.8066,7.00E-04,-0.0115,-0.0547,0.0012,0,0.0012,265,-11.6,22.7,-30.9,27.26,-0.06,-0.24,3.1,1009.37,35.521,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,105726,2018-04-16 19:53:48:770
0.0431,0.0096,9.7399,0.0423,0.0115,9.8066,0.0152,0.0117,-0.0834,0.0012,-0.0024,0.0012,265,-11.7,22.7,-31,27.25,-0.07,-0.25,3.1,1009.37,35.679,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,105826,2018-04-16 19:53:48:870
0.067,0.0359,9.7279,0.0425,0.0125,9.8066,0.0152,0.0117,-0.0834,0.0012,-0.0024,0.0012,265,-11.8,22.7,-31.2,27.25,-0.07,-0.25,3.1,1009.37,35.679,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,105927,2018-04-16 19:53:48:971
0.0455,0.0431,9.7327,0.0434,0.0144,9.8065,0.0047,0.0153,-0.0738,0,0.0012,0.0024,267,-11.6,22.8,-31,27.25,-0.07,-0.25,3.1,1009.37,35.679,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,106026,2018-04-16 19:53:49:070
0.0599,0.0048,9.7519,0.0442,0.0161,9.8065,0.0161,-0.0107,-0.0547,0.0012,0,0.0024,267,-11.5,22.7,-30.8,27.25,-0.07,-0.25,3.1,1009.36,35.549,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,106126,2018-04-16 19:53:49:170
0.0192,0.0407,9.7423,0.0442,0.0161,9.8065,0.0259,-0.0064,-0.0714,-0.0012,-0.0024,0.0024,267,-11.5,22.7,-30.8,25.23,-0.09,-0.26,3.1,1009.36,35.549,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,106227,2018-04-16 19:53:49:271
0.0551,0.0335,9.7423,0.0435,0.016,9.8065,-0.0148,-0.0137,-0.0594,-0.0012,0.0012,0.0024,267,-11.5,22.7,-30.8,25.23,-0.09,-0.26,3.1,1009.35,35.549,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,106327,2018-04-16 19:53:49:371
0.0263,-0.0239,9.7375,0.0435,0.0161,9.8065,-0.0147,0.0344,-0.081,0.0024,-0.0012,0.0012,267,-11.5,22.7,-30.6,25.23,-0.09,-0.25,3.1,1009.35,35.42,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,106427,2018-04-16 19:53:49:471
0.0383,0.0024,9.7399,0.0433,0.0163,9.8065,-0.0147,0.0344,-0.081,0.0024,-0.0012,0.0012,267,-11.5,22.8,-30.8,25.23,-0.09,-0.25,3.1,1009.33,35.42,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,106526,2018-04-16 19:53:49:570
0.0503,-0.012,9.7495,0.0426,0.0169,9.8065,-0.0214,0.0314,-0.0618,0,0,0.0024,267,-11.6,22.8,-30.8,27.23,-0.1,-0.25,3.1,1009.33,35.42,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,106626,2018-04-16 19:53:49:670
0.0192,0.0024,9.7303,0.0427,0.0169,9.8065,-0.0236,-0.0146,-0.0762,-0.0012,0.0012,0,267,-11.6,22.7,-30.8,27.23,-0.1,-0.25,3.1,1009.33,35.42,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,106726,2018-04-16 19:53:49:770
0.0503,0.0287,9.7112,0.0427,0.0169,9.8065,0.0144,-0.0145,-0.0738,-0.0024,0.0012,0.0012,267,-11.5,22.8,-31,25.23,-0.1,-0.25,3.1,1009.33,34.733,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,106826,2018-04-16 19:53:49:870
0.0575,0.0383,9.7136,0.0435,0.0167,9.8065,-0.0216,-0.0332,-0.0571,-0.0024,0.0012,0.0012,265,-11.4,22.8,-31.1,25.23,-0.1,-0.25,3.1,1009.33,34.733,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,106926,2018-04-16 19:53:49:970
0.0742,0.0479,9.7471,0.0429,0.0162,9.8065,-0.0312,-0.0044,-0.0618,-0.0024,0.0012,0.0012,265,-11.6,22.7,-31.1,25.23,-0.1,-0.25,3.1,1009.33,34.733,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,107026,2018-04-16 19:53:50:070
0.0599,0.0455,9.7327,0.0431,0.0163,9.8065,-0.0312,-0.0044,-0.0618,-0.0024,0.0012,0.0012,267,-11.7,22.6,-30.9,27.23,-0.1,-0.25,3.1,1009.32,34.477,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,107127,2018-04-16 19:53:50:171
0.0479,0.0479,9.7232,0.044,0.0169,9.8065,0.0068,0.0291,-0.1002,0.0012,0.0024,0,267,-11.7,22.6,-30.9,27.23,-0.1,-0.25,3.1,1009.32,34.477,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,107227,2018-04-16 19:53:50:271
0.0431,0.0144,9.7447,0.044,0.0169,9.8065,0.0183,-0.005,-0.0499,-0.0012,0.0012,0.0012,267,-11.7,22.5,-31.1,27.23,-0.1,-0.26,3.1,1009.31,34.477,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,107326,2018-04-16 19:53:50:370
0.0575,0,9.7662,0.044,0.0171,9.8065,0.0039,0.0021,-0.0499,0.0012,0.0012,0.0012,267,-11.7,22.5,-30.8,27.22,-0.1,-0.26,3.1,1009.31,35.807,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,107426,2018-04-16 19:53:50:470
0.0742,0.0263,9.7399,0.044,0.017,9.8065,-0.0201,-0.0361,-0.0355,0,0,0.0012,267,-11.7,22.7,-30.8,27.22,-0.1,-0.26,3.1,1009.32,35.807,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,107526,2018-04-16 19:53:50:570
0.0694,0.0048,9.7495,0.0435,0.0163,9.8065,0.0263,-0.0114,-0.0571,-0.0012,-0.0024,0,267,-11.7,22.7,-30.8,27.23,-0.1,-0.25,3.1,1009.32,35.807,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,107626,2018-04-16 19:53:50:670
0.0192,-0.0096,9.7615,0.0431,0.0162,9.8065,0.0263,-0.0114,-0.0571,-0.0012,-0.0024,0,267,-11.7,22.7,-30.9,27.23,-0.1,-0.25,3.1,1009.33,36.633,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,107726,2018-04-16 19:53:50:770
0.0527,0.0239,9.7447,0.0428,0.0159,9.8065,-0.0238,-0.0257,-0.0451,0,0.0012,0.0012,267,-11.7,22.8,-30.8,27.23,-0.09,-0.25,3.1,1009.33,36.633,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,107826,2018-04-16 19:53:50:870
0.0431,0.0096,9.7495,0.0427,0.0158,9.8065,-0.0164,-0.0351,-0.0403,0.0012,-0.0024,0,267,-11.7,22.8,-30.7,27.24,-0.09,-0.25,3.1,1009.33,36.633,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,107926,2018-04-16 19:53:50:970
0.0479,0.0287,9.7471,0.0427,0.0158,9.8065,0.0052,0.0129,-0.0595,0.0012,0.0024,0.0024,267,-11.6,22.9,-30.8,27.24,-0.09,-0.25,3.1,1009.33,36.633,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,108026,2018-04-16 19:53:51:070
0.0527,0.0215,9.7399,0.0427,0.0158,9.8065,0.01,-0.0014,-0.0451,-0.0024,-0.0012,0.0012,267,-11.8,22.7,-31,27.24,-0.09,-0.25,3.1,1009.33,35.843,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,108126,2018-04-16 19:53:51:170
0.0503,0.0263,9.7232,0.0427,0.0158,9.8065,0.0023,-0.0087,-0.0834,0,0.0012,0,267,-11.8,22.7,-31,27.24,-0.09,-0.25,3.1,1009.33,35.843,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,108226,2018-04-16 19:53:51:270
0.0551,0.0024,9.7303,0.0432,0.0159,9.8065,0.0023,-0.0087,-0.0834,0,0.0012,0,267,-11.8,22.7,-31.2,27.24,-0.09,-0.25,3.1,1009.34,35.843,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,108326,2018-04-16 19:53:51:370
0.0263,-0.0072,9.7399,0.0436,0.0161,9.8065,0.0164,-0.0065,-0.069,0.0024,0.0012,0.0012,267,-11.8,22.6,-31.1,27.24,-0.09,-0.25,3.1,1009.34,35.897,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,10-Aug,108426,2018-04-16 19:53:51:470
0.0599,0.0072,9.7375,0.0434,0.0153,9.8065,0.0192,-0.018,-0.0547,-0.0024,0,0.0012,267,-11.7,22.7,-31.1,27.23,-0.09,-0.25,3.1,1009.35,35.897,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,10-Aug,108526,2018-04-16 19:53:51:570
0.0407,0.0144,9.7375,0.0434,0.0153,9.8065,-0.0029,-9.00E-04,-0.069,-0.0012,0.0012,0.0012,267,-11.6,22.9,-31.1,27.23,-0.09,-0.25,3.1,1009.35,35.897,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,10-Aug,108627,2018-04-16 19:53:51:671
0.0575,-0.0048,9.7327,0.0436,0.0152,9.8065,-0.0102,-0.02,-0.0523,0.0012,0.0012,0,267,-11.7,22.8,-30.8,27.23,-0.09,-0.25,3.1,1009.35,35.759,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,10-Aug,108726,2018-04-16 19:53:51:770
0.0431,0,9.7208,0.0437,0.0152,9.8065,0.0262,0.0236,-0.0595,0,-0.0012,-0.0012,267,-11.8,22.8,-30.7,27.23,-0.09,-0.26,3.1,1009.35,35.759,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,10-Aug,108826,2018-04-16 19:53:51:870
0.0742,-0.0024,9.7519,0.0432,0.0147,9.8065,0.0262,0.0236,-0.0595,0,-0.0012,-0.0012,267,-11.8,22.8,-30.7,27.23,-0.09,-0.26,3.1,1009.35,35.759,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,10-Aug,108926,2018-04-16 19:53:51:970
0.0287,0,9.7495,0.0419,0.0137,9.8066,-0.0476,-0.0264,-0.0403,0,0,0,267,-11.7,22.6,-30.5,27.25,-0.09,-0.25,3.1,1009.35,35.126,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,10-Aug,109026,2018-04-16 19:53:52:070
0.0431,0.012,9.7375,0.0427,0.0134,9.8065,9.00E-04,-0.0016,-0.069,0,0,0.0012,267,-11.7,22.7,-30.5,27.26,-0.08,-0.24,3.1,1009.34,35.126,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,10-Aug,109126,2018-04-16 19:53:52:170
0.0431,-0.0072,9.7615,0.0427,0.0134,9.8065,0.0076,0.0344,-0.0858,0.0012,0.0012,0.0037,267,-11.7,22.7,-30.6,27.24,-0.08,-0.25,3.1,1009.34,35.126,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,10-Aug,109226,2018-04-16 19:53:52:270
0.0215,0.0335,9.7423,0.0431,0.014,9.8065,-0.0334,-0.014,-0.0523,0.0024,-0.0012,0,267,-11.7,22.7,-30.8,27.24,-0.08,-0.25,3.1,1009.34,35.126,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,10-Aug,109327,2018-04-16 19:53:52:371
0.0527,0.0144,9.7351,0.0423,0.0137,9.8065,0.0055,0.0174,-0.081,-0.0012,0.0012,0.0012,267,-11.8,22.6,-31,27.25,-0.08,-0.25,3.1,1009.34,36.286,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,109427,2018-04-16 19:53:52:471
0.0407,0.0479,9.7327,0.0423,0.0138,9.8065,0.0055,0.0174,-0.081,-0.0012,0.0012,0.0012,267,-11.8,22.6,-31,27.25,-0.08,-0.25,3.1,1009.34,36.286,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,109526,2018-04-16 19:53:52:570
0.0599,0.0048,9.7399,0.0427,0.0142,9.8065,0.0176,-0.0093,-0.0666,0.0012,-0.0012,0.0012,265,-11.6,22.7,-30.6,27.25,-0.08,-0.25,3.1,1009.34,36.286,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,109626,2018-04-16 19:53:52:670
0.0239,0.0072,9.7543,0.0428,0.0146,9.8065,0.01,0.0193,-0.0786,0.0012,0.0012,0,265,-11.7,22.7,-30.7,27.24,-0.08,-0.25,3.1,1009.33,37.5,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,109726,2018-04-16 19:53:52:770
0.0551,0.0072,9.7495,0.0428,0.0146,9.8065,-0.0121,0.0287,-0.093,0.0012,-0.0024,0,267,-11.6,22.7,-31,27.24,-0.09,-0.25,3.1,1009.33,37.5,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,109826,2018-04-16 19:53:52:870
0.0407,0.0335,9.7423,0.0432,0.0144,9.8065,0.0308,-0.0145,-0.0355,0.0024,-0.0012,0.0024,267,-11.1,22.7,-32.1,25.23,-0.08,-0.25,3.1,1009.33,37.5,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,109927,2018-04-16 19:53:52:971
0.0479,0.0407,9.7232,0.0444,0.0147,9.8065,-0.0159,-0.0101,-0.0666,0.0024,0.0012,0.0024,267,-10.4,22.6,-33.2,23.14,-0.09,-0.26,3.1,1009.33,42.344,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,110026,2018-04-16 19:53:53:070
0.0646,0.0072,9.7423,0.0446,0.0149,9.8065,-0.0159,-0.0101,-0.0666,0.0024,0.0012,0.0024,265,-10.4,22.6,-33.2,23.14,-0.09,-0.26,3.1,1009.34,42.344,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,110126,2018-04-16 19:53:53:170
0.0407,0.0287,9.7279,0.0447,0.0144,9.8065,-0.0044,0.014,-0.0786,0.0024,0,0.0012,265,-10.1,22.6,-33.8,23.13,-0.09,-0.26,3.1,1009.34,42.344,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,110227,2018-04-16 19:53:53:271
0.0527,0.0048,9.7303,0.0447,0.0144,9.8065,0.0059,0.0175,-0.0738,0.0024,0.0012,0.0012,267,-10.7,22.7,-32.8,25.21,-0.08,-0.26,3.1,1009.34,47.027,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,110326,2018-04-16 19:53:53:370
0.0694,0,9.7519,0.0443,0.0137,9.8065,0.0138,0.0034,-0.0762,0.0024,0,0.0012,267,-11.2,22.8,-31.8,25.22,-0.08,-0.26,3.1,1009.34,47.027,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,110426,2018-04-16 19:53:53:470
0.0311,0.0239,9.7303,0.0436,0.0133,9.8065,-0.0125,0.0106,-0.0762,0.0024,0,0.0037,265,-11.6,22.9,-31.1,27.24,-0.08,-0.25,3.1,1009.33,47.027,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,110526,2018-04-16 19:53:53:570
0.0551,-0.0024,9.7399,0.0437,0.0133,9.8065,0.0088,0.0201,-0.1002,0.0024,0,0.0012,265,-11.6,22.8,-31.3,27.24,-0.08,-0.26,3.1,1009.33,47.027,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,110626,2018-04-16 19:53:53:670
0.0551,0.0239,9.7255,0.0443,0.0138,9.8065,0.0088,0.0201,-0.1002,0.0024,0,0.0012,265,-11.6,22.8,-31.3,27.24,-0.08,-0.26,3.1,1009.33,38.554,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,110726,2018-04-16 19:53:53:770
0.0551,0.0168,9.7279,0.0443,0.0144,9.8065,-0.0011,0.0242,-0.0714,-0.0012,0.0012,0.0012,267,-11.5,22.8,-31.2,25.23,-0.08,-0.26,3.1,1009.33,38.554,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,110827,2018-04-16 19:53:53:871
0.0407,0.0479,9.7399,0.0443,0.0145,9.8065,-0.0036,0.0335,-0.0666,0.0012,0,0.0012,267,-11.6,22.8,-31.1,27.23,-0.08,-0.26,3.1,1009.33,38.554,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,110926,2018-04-16 19:53:53:970
0.0287,0.0431,9.7351,0.0443,0.0145,9.8065,0.0036,-0.005,-0.0642,0.0012,0,0.0012,267,-11.7,22.8,-31.3,27.23,-0.08,-0.26,3.1,1009.33,36.228,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,111026,2018-04-16 19:53:54:070
0.0407,0.0335,9.716,0.0443,0.0146,9.8065,0.0278,-0.0346,-0.0499,0,0.0012,0,267,-11.6,22.9,-31.2,27.23,-0.09,-0.26,3.1,1009.32,36.228,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,111127,2018-04-16 19:53:54:171
0.0455,0.0215,9.7088,0.0441,0.0154,9.8065,0.0014,0.0061,-0.0978,-0.0012,0,0,265,-11.4,23,-31.2,25.23,-0.09,-0.26,3.1,1009.32,36.228,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,111226,2018-04-16 19:53:54:270
0.0455,0.0215,9.7088,0.0441,0.0154,9.8065,0.0014,0.0061,-0.0978,-0.0012,0,0,265,-11.4,23,-31.2,25.23,-0.09,-0.26,3.1,1009.33,36.519,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,111327,2018-04-16 19:53:54:371
0.0551,0.0479,9.7255,0.0441,0.0154,9.8065,-0.0058,-0.025,-0.0116,-0.0024,0,0.0012,267,-11.3,23.1,-31,25.23,-0.09,-0.26,3.1,1009.33,36.519,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,111426,2018-04-16 19:53:54:470
0.0455,0.0168,9.7543,0.0442,0.0156,9.8065,0.0133,-0.0276,-0.0307,-0.0012,-0.0012,-0.0012,267,-11.5,23.1,-31,25.23,-0.09,-0.26,3.1,1009.33,36.519,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,111526,2018-04-16 19:53:54:570
0.0431,0.0359,9.7327,0.0442,0.0156,9.8065,-0.0059,0.0035,-0.0714,-0.0012,-0.0012,-0.0012,267,-11.5,23.1,-31.1,25.23,-0.09,-0.26,3.1,1009.33,38.328,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,111626,2018-04-16 19:53:54:670
0.0623,0.0096,9.716,0.0442,0.0156,9.8065,0.018,-0.0061,-0.0906,0.0024,-0.0012,0.0012,265,-11.3,23.1,-31.3,25.23,-0.09,-0.26,3.1,1009.33,38.328,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,111726,2018-04-16 19:53:54:770
0.0551,0.0287,9.7327,0.0442,0.0156,9.8065,-0.0059,-0.0132,-0.0666,0.0049,0,0.0012,265,-11.2,23.2,-31.4,25.23,-0.09,-0.26,3.1,1009.33,38.328,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,111827,2018-04-16 19:53:54:871
0.0407,0.0024,9.7064,0.0442,0.0156,9.8065,-0.0059,-0.0132,-0.0666,0,0,0.0012,267,-11.2,23.2,-31.2,25.23,-0.09,-0.26,3.1,1009.34,38.328,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,111927,2018-04-16 19:53:54:971
0.0551,0.0192,9.7639,0.0442,0.0156,9.8065,0.0061,-0.0061,-0.069,0,0.0012,0.0012,267,-11.2,23.2,-31.1,25.23,-0.09,-0.26,3.1,1009.34,42.535,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,112027,2018-04-16 19:53:55:071
0.0599,0.0072,9.7662,0.0443,0.0156,9.8065,0.0156,-0.0084,-0.0403,0.0012,-0.0012,0,265,-11.3,23.2,-30.9,25.23,-0.09,-0.26,3.1,1009.33,42.535,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,112126,2018-04-16 19:53:55:170
0.0599,0.012,9.7327,0.0443,0.0156,9.8065,-0.0039,0.0252,-0.0762,0.0012,-0.0012,0,265,-11.3,23.2,-30.9,25.23,-0.09,-0.26,3.1,1009.33,42.535,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,112226,2018-04-16 19:53:55:270
0.0503,0.0192,9.7423,0.0446,0.0155,9.8065,-0.0039,-0.0131,-0.0618,-0.0012,0.0012,0.0012,267,-11.5,23.1,-31.1,25.23,-0.09,-0.26,3.1,1009.35,37.059,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,112326,2018-04-16 19:53:55:370
0.0599,0.0192,9.7519,0.0446,0.0155,9.8065,0.0152,0.0037,-0.0547,0,-0.0012,0,267,-11.5,23.2,-31.1,25.23,-0.09,-0.26,3.1,1009.35,37.059,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,112426,2018-04-16 19:53:55:470
0.0383,0.0311,9.7351,0.0447,0.0156,9.8065,0.0152,0.0037,-0.0547,-0.0012,-0.0012,0.0012,265,-11.4,23.2,-31.3,25.23,-0.09,-0.26,3.1,1009.35,37.059,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,112526,2018-04-16 19:53:55:570
0.0455,0,9.7447,0.045,0.0159,9.8065,-0.0307,-0.0254,-0.0403,-0.0012,0,0.0012,265,-11.2,23.3,-31.1,25.23,-0.09,-0.26,3.1,1009.35,36.825,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,112626,2018-04-16 19:53:55:670
0.0527,0.0431,9.7447,0.0452,0.0161,9.8065,4.00E-04,0.0272,-0.0714,-0.0012,0,-0.0012,265,-11.2,23.3,-31.2,25.22,-0.09,-0.26,3.1,1009.33,36.825,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,112726,2018-04-16 19:53:55:770
0.0287,0.0239,9.7567,0.0452,0.0161,9.8065,-0.0168,0.0077,-0.0499,-0.0012,0,-0.0012,265,-11.4,23.2,-31.1,25.22,-0.09,-0.26,3.1,1009.33,36.825,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,112826,2018-04-16 19:53:55:870
0.0359,0.0359,9.7423,0.0457,0.0165,9.8065,0.0139,-0.0073,-0.0714,0,0,0.0012,265,-11.4,23.3,-31.1,25.22,-0.1,-0.27,3.1,1009.34,35.054,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,112926,2018-04-16 19:53:55:970
0.0383,0.0311,9.7471,0.0459,0.0169,9.8065,0.0092,-0.0149,-0.0618,0,0.0012,0.0024,265,-11.2,23.3,-31.1,25.22,-0.1,-0.27,3.1,1009.34,35.054,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,113026,2018-04-16 19:53:56:070
0.0407,0.0239,9.7327,0.0459,0.0174,9.8065,0.0092,-0.0149,-0.0618,0.0012,0,0.0024,265,-11.2,23.3,-31.1,25.22,-0.1,-0.27,3.1,1009.33,35.054,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,113127,2018-04-16 19:53:56:171
0.0455,-0.0072,9.7543,0.0459,0.0174,9.8065,-4.00E-04,-0.0246,-0.0523,0.0012,0,0,265,-11.2,23.4,-31.2,25.21,-0.1,-0.27,3.1,1009.33,35.054,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,113226,2018-04-16 19:53:56:270
0.0263,0.0455,9.7351,0.0459,0.0174,9.8065,-0.0099,-0.0101,-0.1097,0.0012,0,0,265,-11.2,23.4,-31,25.21,-0.1,-0.27,3.1,1009.32,34.023,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,11-Aug,113326,2018-04-16 19:53:56:370
0.0455,-0.0048,9.7471,0.0459,0.0173,9.8065,-3.00E-04,-0.0123,-0.0882,-0.0012,0.0012,0.0024,265,-11.3,23.3,-30.9,25.21,-0.1,-0.27,3.1,1009.32,34.023,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,12-Aug,113426,2018-04-16 19:53:56:470
0.0551,-0.0287,9.7543,0.0458,0.0171,9.8065,0.0093,-0.0457,-0.0523,0.0012,-0.0012,0,265,-11.4,23.2,-30.9,25.21,-0.1,-0.27,3.1,1009.32,34.023,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,12-Aug,113526,2018-04-16 19:53:56:570
0.0407,0.0287,9.7255,0.0455,0.0167,9.8065,-0.0144,-0.0382,-0.0618,0.0012,0.0012,0,265,-11.5,23.1,-30.6,25.22,-0.1,-0.27,3.1,1009.32,38.871,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,12-Aug,113627,2018-04-16 19:53:56:671
0.0718,0.0311,9.7351,0.045,0.0163,9.8065,-0.0144,-0.0382,-0.0618,0,0.0012,0.0012,265,-11.5,23.1,-30.6,25.22,-0.1,-0.27,3.1,1009.31,38.871,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,12-Aug,113727,2018-04-16 19:53:56:771
0.0407,0.0239,9.7279,0.0448,0.0163,9.8065,7.00E-04,-0.0211,-0.0714,-0.0012,0.0024,0.0012,265,-11.4,23.1,-30.9,25.22,-0.09,-0.26,3.1,1009.31,38.871,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,12-Aug,113826,2018-04-16 19:53:56:870
0.0575,0.0311,9.7375,0.0446,0.0165,9.8065,-0.0015,-0.0069,-0.0906,-0.0024,0.0012,0.0012,265,-11.4,23.2,-30.8,25.22,-0.1,-0.26,3.1,1009.32,38.475,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,12-Aug,113927,2018-04-16 19:53:56:971
0.0215,-0.0072,9.7686,0.0446,0.0165,9.8065,-0.0231,-0.0238,-0.0379,-0.0024,0.0012,0.0012,265,-11.4,23.3,-30.9,25.22,-0.1,-0.26,3.1,1009.32,38.475,30.445225,-84.30042,130.21,NaN,,2.09,38.709675,130.6,12-Aug,114026,2018-04-16 19:53:57:070
