ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,,,LABEL_DATA
5.3078,-6.8414,-0.3679,7.367,-6.2369,1.7505,5.9403,-1.1519,2.5734,1.3767,-0.5409,-0.6915,1.183,-40.19,17.79,16.09,108.9,39.48,-76.63,0,1006.13,58.19,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,73205,2018-04-26 00:58:19:476,,,Out
3.3214,-6.9281,2.7866,6.5284,-7.2062,1.2987,-2.7787,2.1981,0.1306,1.954,-0.7545,2.27,1.183,-34.77,23.3,19.89,97.84,40.01,-83.49,0,1006.14,58.19,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,73305,2018-04-26 00:58:19:576,,,Out
9.1647,-9.4998,1.3509,6.1441,-7.267,2.3827,-5.681,2.527,3.4777,1.8523,0.9198,0.5042,1.183,-30.34,33.16,16.38,77.45,47.8,-68.8,0,1006.14,58.19,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,73405,2018-04-26 00:58:19:676,,,Out
8.2957,-8.5474,4.8257,5.7522,-5.2731,5.945,1.6016,1.4793,0.5453,3.0935,1.7388,-0.7362,1.183,-35.52,31.67,-1.1,62.44,32.52,-44.06,0,1006.14,51.963,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,73505,2018-04-26 00:58:19:776,,,Out
2.0035,-4.9656,9.0273,3.5959,-4.7722,7.7802,-5.8986,1.9509,2.7749,2.183,0.2706,3.9877,1.183,-27.16,35.9,-14.99,43.32,29.11,-24.81,0,1006.14,51.963,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,73604,2018-04-26 00:58:19:875,,,Out
11.7575,-2.4613,7.7823,2.8491,-5.3566,7.7088,-10.5795,-3.9183,2.611,-0.2667,-0.1422,2.5163,0.994,-19.95,39.95,-15.63,25.68,29.11,-24.81,2,1006.13,51.963,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,73705,2018-04-26 00:58:19:976,,,Out
12.4522,-2.5228,6.5061,5.3258,-6.0872,5.5515,-7.5629,-4.0452,-0.5915,-2.2992,-2.9071,-1.8394,0.994,-18.88,41.95,-9.19,27.95,35.42,-26.08,2,1006.12,51.866,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,73805,2018-04-26 00:58:20:076,,,Out
10.8681,-5.5676,7.2761,7.4904,-5.051,3.8232,-2.4043,1.3132,-2.9711,-1.5032,-2.8489,-3.8313,0.994,-31.83,33,7.26,53.72,30.99,-62.96,2,1006.12,51.866,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,73907,2018-04-26 00:58:20:178,,,Out
10.5984,-5.5893,6.2674,9.7439,0.1938,1.1199,0.6569,6.2795,-5.2001,-2.64,-1.2069,-5.068,0.994,-38.89,20.57,14.6,65.02,15.67,-77.17,2,1006.11,51.866,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,74007,2018-04-26 00:58:20:278,,,Out
9.3736,-4.6851,7.3637,7.1812,5.4118,3.9217,-1.2957,5.6165,-1.217,0.3761,2.9593,-5.1212,0.994,-43.08,-5.17,15.09,77.3,-16.2,-75.25,2,1006.11,51.866,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,74105,2018-04-26 00:58:20:376,,,Out
8.8269,-1.314,2.7434,5.3084,7.0618,4.2647,-1.0812,2.0161,2.6379,0.1369,0.8049,-3.9793,0.994,-34.79,-29.91,3.52,96.8,-46.04,-51.22,2,1006.11,52.205,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,74205,2018-04-26 00:58:20:476,,,Out
4.3062,4.5999,5.1231,3.0321,7.3837,5.7029,-0.8362,2.165,-1.3954,-1.1917,0.9214,-1.6061,0.994,-25.61,-38.94,-2.14,124.55,-48.82,-28,2,1006.12,52.205,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,74305,2018-04-26 00:58:20:576,,,Out
3.9911,5.1887,7.1082,2.2059,7.4081,6.0407,0.3138,1.59,1.539,-0.3227,0.9374,-0.898,0.994,-23.08,-41.2,-6.44,130.45,-49.04,-20.06,2,1006.12,52.205,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,74405,2018-04-26 00:58:20:676,,,Out
1.4425,6.064,4.9276,1.136,7.4592,6.2695,-0.0386,1.2144,2.7181,0.0635,0.3517,-0.5076,11.621,-18.49,-42.97,-9.21,140.27,-48.9,-13.9,2,1006.12,53.525,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,74506,2018-04-26 00:58:20:777,,,Out
1.5093,6.8261,4.7561,0.6726,7.2797,6.5413,-0.3513,0.0378,1.7285,-0.3559,0.3861,-0.3977,11.621,-15.68,-43.71,-10.35,143.99,-48.64,-7.12,2,1006.11,53.525,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,74605,2018-04-26 00:58:20:876,,,Out
0.7907,7.5641,6.0383,0.7573,7.2733,6.5392,-0.748,-1.0982,0.9629,0.0117,-0.1165,0.0692,11.621,-15.29,-43.62,-10.85,145.71,-47.91,-5.87,2,1006.1,53.525,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,74705,2018-04-26 00:58:20:976,,,Out
1.15,8.5586,5.7828,0.6632,7.4947,6.2949,-0.266,-1.6093,0.31,0.1982,0.105,-0.1694,11.621,-15.09,-42.97,-10.17,144.87,-48.87,-7,2,1006.1,51.052,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,74805,2018-04-26 00:58:21:076,,,Out
0.2989,8.5863,7.2533,0.6305,7.4237,6.3818,0.7761,-0.7789,-0.3372,-0.2086,-0.0804,-0.163,11.621,-14.3,-43.84,-10.02,147.33,-49.18,-5.64,2,1006.1,51.052,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,74905,2018-04-26 00:58:21:176,,,Out
-1.1038,7.953,5.7408,0.5805,7.1122,6.7317,1.9261,0.56,-0.7197,-0.705,-0.0399,0.0738,11.621,-14.46,-43.85,-12.07,148.12,-46.47,-4.93,2,1006.1,51.052,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,75005,2018-04-26 00:58:21:276,,,Out
-1.4094,6.5444,7.5388,0.7563,6.9289,6.9032,1.3331,0.1122,-0.1457,-0.3573,-0.0302,0.4332,11.621,-14.87,-42.43,-12.91,145.25,-44.94,-6.25,2,1006.1,53.889,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,75105,2018-04-26 00:58:21:376,,,Out
-0.3374,6.8526,6.4989,1.2599,6.7048,7.0495,0.9511,0.2811,0.6155,-0.1489,-0.3057,0.282,11.621,-16.87,-42.27,-13.96,142.15,-43.75,-8.21,2,1006.09,53.889,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,75206,2018-04-26 00:58:21:477,,,Out
1.113,5.5727,6.0287,-0.1261,6.5305,7.3193,-0.6592,0.9582,3.5994,0.2074,2.2033,-0.6064,11.621,-16.56,-40.3,-16.92,140.91,-41.03,-8.96,2,1006.09,53.889,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,75305,2018-04-26 00:58:21:576,,,Out
-1.6529,5.8388,3.7282,0.512,6.2936,7.5076,1.0784,2.3279,4.2664,-0.5526,-1.559,0.1018,11.621,-13.67,-40.74,-17.64,142.69,-41.74,0.99,2,1006.09,53.889,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,75404,2018-04-26 00:58:21:675,,,Out
-0.2622,3.8691,3.3743,4.0117,4.4433,7.7717,-1.0736,7.3614,5.6645,-1.8089,-2.9043,2.7737,11.621,-21.95,-37.15,-18.57,132.43,-36.54,-12.64,2,1006.09,42.438,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,75505,2018-04-26 00:58:21:776,,,
8.2503,-7.8479,2.5563,7.1895,1.5292,6.4969,-3.9363,10.6345,-1.8991,-2.9724,-5.3552,4.3422,11.621,-40.29,-19.36,-10.82,124.85,-8.97,-47.9,2,1006.09,42.438,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,75605,2018-04-26 00:58:21:876,,,
17.0887,-9.6238,5.9135,8.9109,-4.0955,-0.2444,-2.1287,5.4564,-4.335,1.2087,-5.808,4.0919,11.621,-41.35,6.64,20.81,118.95,24.68,-91.57,2,1006.08,42.438,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,75705,2018-04-26 00:58:21:976,,,
14.2142,-8.0165,0.3301,5.6669,-7.9606,-0.8665,-8.1705,0.0906,-1.3697,1.6954,-2.7739,4.3814,11.621,-33,18.82,27.22,114.85,41.17,-99.04,2,1006.08,54.896,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Sep,75805,2018-04-26 00:58:22:076,,,
14.2571,-7.0196,-0.3008,4.9248,-8.4808,0.2431,-7.426,-1.1619,2.5197,1.6698,0.7445,1.3715,11.621,-19.78,34.46,25.12,88.04,59.83,-87.17,0,1006.08,54.896,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Dec,75905,2018-04-26 00:58:22:176,,,
12.2696,-8.5294,-1.5002,5.4861,-7.6765,2.685,-8.51,-0.4294,6.065,0.909,2.6247,-1.582,11.621,-21.44,39.65,17.76,70.35,57.76,-74.87,0,1006.08,54.896,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Dec,76006,2018-04-26 00:58:22:277,,,
7.078,-9.4444,-8.9919,5.8595,-7.3172,2.8916,1.6298,0.2308,0.0395,-1.7496,2.6618,-1.8431,11.621,-31.94,33.15,11.81,79.68,48.24,-63.73,2,1006.1,53.262,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Dec,76105,2018-04-26 00:58:22:376,,,
6.8166,-5.759,-0.3104,6.7982,-6.4499,2.9016,-7.3358,-5.2498,-3.9877,-0.9465,0.9829,-1.4153,11.621,-33.5,31.45,11.23,80.56,44.76,-66.15,2,1006.1,53.262,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Dec,76205,2018-04-26 00:58:22:476,,,
14.2834,-1.0623,6.8803,7.5063,-5.322,3.4012,6.0517,1.5129,-0.6241,-0.6019,1.466,-2.5519,11.621,-40.78,21.73,7.75,91.77,33.57,-66.65,0,1006.11,53.262,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Dec,76304,2018-04-26 00:58:22:575,,,
3.9051,-5.7277,4.4982,7.5366,-5.5447,2.9483,1.2107,-0.6644,2.4586,-0.0725,-0.9396,0.4002,11.621,-40.83,19.82,9.14,97.88,34.42,-68.64,0,1006.12,54.867,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Dec,76404,2018-04-26 00:58:22:675,,,
9.1337,-6.7764,6.5373,7.6262,-5.7626,2.2066,-2.9249,0.9335,-0.7785,-0.7326,-0.4518,0.0562,11.621,-39.73,20.09,11.46,97.89,35.16,-70.63,0,1006.12,54.867,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Dec,76504,2018-04-26 00:58:22:775,,,
10.4993,-6.7041,3.1404,7.1969,-6.3666,1.9765,-3.7596,-0.9079,0.0516,-0.6048,0.2308,1.1721,3.169,-38.39,20.5,13.59,102.9,40.47,-74.64,0,1006.12,54.867,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Dec,76606,2018-04-26 00:58:22:877,,,
9.4273,-2.8189,3.5782,7.1807,-5.7069,3.4791,-1.9052,-3.4569,1.7326,-0.0084,1.2526,-1.0907,3.169,-40.24,21.55,7.3,102.72,39.27,-68.16,0,1006.11,54.867,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Dec,76705,2018-04-26 00:58:22:976,,,
6.9981,-3.1861,5.8584,7.6291,-5.3409,3.0835,0.6542,-1.9965,4.3887,-1.7075,0.3008,-1.4946,3.169,-43.56,13.67,8.48,110.28,32.99,-67.99,0,1006.11,55.446,30.453472,-84.318726,90.83,NaN,,0,48.412903,,17-Dec,76804,2018-04-26 00:58:23:075,,,
9.105,-7.4735,1.1182,8.9212,-4.0612,0.3936,-2.4753,3.2098,-3.0306,-1.2453,-1.5681,-1.5959,3.169,-43.44,9.24,14.1,117.88,29.69,-78.72,0,1006.13,55.446,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,76904,2018-04-26 00:58:23:175,,,
11.4387,-7.081,3.4799,9.4209,-2.6988,0.446,3.4999,3.6703,-0.5497,0.7784,0.0655,-1.0556,3.169,-43.19,-0.33,16.73,128.16,19.88,-88.17,0,1006.13,55.446,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,77005,2018-04-26 00:58:23:276,,,
6.0204,-1.5283,2.9269,9.3686,-2.88,-0.4132,4.4455,1.7347,0.4685,-0.1188,-1.4901,0.4674,3.169,-42.59,-2.24,19.86,129.26,17.07,-92.53,0,1006.15,54.241,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,77105,2018-04-26 00:58:23:376,,,
7.0661,-3.9362,-0.5167,8.1378,-5.4663,-0.3618,-8.1063,-2.6398,5.1455,1.4312,-0.6327,2.3997,3.169,-41.71,3.11,21.59,128.36,24.79,-93.41,0,1006.16,54.241,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,77205,2018-04-26 00:58:23:476,,,
6.9682,-6.6114,2.2948,7.935,-5.7651,0.19,0.9139,0.8186,-2.084,2.3298,-0.3221,0.4439,0.946,-38.33,16.28,22.42,111.6,35.99,-88.63,0,1006.09,54.241,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,77305,2018-04-26 00:58:23:576,,,
6.6794,-9.1879,-5.3924,6.5161,-7.247,1.1217,2.6568,0.9294,-3.1721,0.447,-0.4474,2.2363,0.946,-35.3,25.13,19.31,104.22,47.62,-80.23,0,1006.09,54.98,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,77407,2018-04-26 00:58:23:678,,,
1.7493,-6.2671,5.9099,3.826,-9.0322,0.1343,0.9023,-1.554,-1.9891,1.5416,-2.4693,2.7891,0.946,-21.87,36.86,21.57,76.55,56.34,-78.55,0,1006.05,54.98,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,77505,2018-04-26 00:58:23:776,,,
9.2208,-14.3433,3.0877,3.8165,-8.9705,-1.0956,-3.6014,-3.5182,-3.4578,-0.9734,-3.2362,-0.2716,0.946,-8.68,40.1,25.05,72.17,67.03,-87.99,0,1006.05,54.98,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,77605,2018-04-26 00:58:23:876,,,
7.2392,-5.5086,2.2744,4.908,-8.4878,-0.3235,0.559,0.5731,0.7733,1.6224,-1.3217,-1.7809,0.946,-7.49,39.92,25.83,77.64,65.57,-102.41,0,1006.05,57.778,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,77705,2018-04-26 00:58:23:976,,,
2.7544,-9.519,2.1497,5.3796,-8.2034,-0.0076,-1.1633,-0.6142,-1.2026,1.7937,-1.8713,-0.8539,0.946,-8.36,42.4,20.41,50.77,56.74,-90.08,0,1006.07,57.778,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,77807,2018-04-26 00:58:24:078,,,
6.1744,-8.923,1.9854,5.4226,-8.1724,0.2067,-0.9993,0.3469,-0.427,1.6215,-2.4561,-0.1632,0.946,-6.74,45.44,16.89,42.21,57.21,-87.9,0,1006.08,57.778,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,77905,2018-04-26 00:58:24:176,,,
6.2962,-8.191,0.7691,5.5725,-8.0736,-0.0015,-0.3182,0.1019,-2.0032,1.2192,-2.4821,-0.271,0.946,-2.52,47.15,11.39,24.42,55.39,-90.02,0,1006.08,57.778,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,78005,2018-04-26 00:58:24:276,,,
5.4534,-9.2553,1.7491,5.8886,-7.8358,-0.4006,0.2557,0.659,-1.3583,0.9689,-1.7034,-0.1837,0.946,-2.42,47.62,6.25,12.24,53.01,-93.89,0,1006.09,50.349,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,78105,2018-04-26 00:58:24:376,,,
7.3466,-7.164,0.3937,6.281,-7.5303,-0.2823,1.0958,-0.0558,-0.7248,1.1314,-1.1332,-0.4425,0.946,-4.47,47.93,2.39,3.75,51.67,-93.65,0,1006.09,50.349,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,78206,2018-04-26 00:58:24:477,,,
5.0941,-7.5337,0.5317,6.3258,-7.4924,-0.2889,1.2297,0.088,-4.1768,1.7336,-2.119,-0.1711,0.946,-5.33,47.91,-0.53,357.4,50.14,-92.57,0,1006.11,50.349,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,78305,2018-04-26 00:58:24:576,,,
3.8562,-8.297,4.2535,6.1488,-7.5098,1.4252,2.4069,1.8229,-0.6844,2.4628,0.3134,0.4611,0.946,-7.46,46.22,-10.82,336.06,49.41,-88.8,0,1006.12,49.43,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,78405,2018-04-26 00:58:24:676,,,
4.5999,-7.9743,-1.9548,5.9351,-7.5952,1.8231,2.5144,2.37,1.0156,2.0937,-1.7311,0.8038,0.946,-6.52,41.94,-22.39,310.84,50.74,-72.92,0,1006.12,49.43,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,78506,2018-04-26 00:58:24:777,,,
2.2124,-12.2881,-0.723,5.5343,-7.9877,1.3433,-0.4098,0.2888,0.8775,-1.5905,1.2157,0.4996,0.946,-5.95,42.76,-20.88,310.43,54.51,-76.36,0,1006.12,49.43,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,78605,2018-04-26 00:58:24:876,,,
7.9793,-7.766,2.7806,5.247,-8.2888,0.0149,-1.2085,-2.1307,-2.077,0.3455,-1.4138,0.2556,0.946,-4.33,44.17,-17.81,318.07,56.78,-85.79,0,1006.12,55.96,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,78705,2018-04-26 00:58:24:976,,,
7.9423,-6.6644,3.9836,5.2776,-8.2686,0.1148,-0.5916,-0.4395,0.0753,-0.286,0.5955,-0.0586,0.946,-5.47,44.07,-17.73,316.93,57.44,-88.75,0,1006.12,55.96,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,78806,2018-04-26 00:58:25:077,,,
6.8692,-7.7444,1.1973,5.3668,-8.2117,0.0354,-0.866,-0.5445,-0.2646,0.0977,0.361,-0.0921,0.946,-6.17,44.34,-16.4,319.91,56.83,-89.62,0,1006.12,55.96,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,78907,2018-04-26 00:58:25:178,,,
6.1565,-7.7119,0.3757,5.4336,-8.1641,0.2432,0.7344,-0.1414,0.7188,0.0789,0.5113,-0.1299,0.946,-5.97,44.23,-16.46,320.12,56.33,-87.44,0,1006.12,52.358,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,79005,2018-04-26 00:58:25:276,,,
4.9616,-8.2512,-0.164,5.3227,-8.2341,0.3234,-0.5363,0.4764,-0.0888,0.4804,-0.9123,0.2058,0.946,-6.02,43.27,-17.25,317.01,56.47,-85.76,0,1006.12,52.358,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,79105,2018-04-26 00:58:25:376,,,
3.9326,-9.2903,3.6286,5.1914,-8.2833,0.8201,-0.5963,0.1444,-1.2211,1.7048,-1.1657,0.2945,0.946,-7.31,41.31,-22.11,302.66,57.61,-81.02,0,1006.12,52.358,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,79205,2018-04-26 00:58:25:476,,,
5.4856,-7.8828,-0.8285,4.8281,-8.4156,1.4505,-0.6511,-0.4691,1.5549,-0.573,0.6837,0.095,0.946,-2.33,41.87,-21.55,305.3,59.08,-73.28,0,1006.11,52.358,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,79305,2018-04-26 00:58:25:576,,,
5.5107,-8.1694,1.2165,4.8942,-8.4894,0.4621,-1.549,0.2596,-0.1917,-1.0404,0.0764,0.0165,0.946,-2.66,43.86,-19.78,310.79,59.43,-78.41,0,1006.11,52.687,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,79405,2018-04-26 00:58:25:676,,,
5.9619,-8.6197,0.9586,4.7945,-8.5568,0.1728,-1.6934,-1.3433,0.0134,-0.5428,0.0784,0.1976,0.946,-2.48,45.23,-16.12,321.15,60.72,-87.94,0,1006.12,52.687,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,79505,2018-04-26 00:58:25:776,,,
6.2926,-6.6512,1.0522,5.0652,-8.3931,0.3678,-0.842,-0.9874,-0.2886,0.5708,-0.0368,-0.4106,0.946,-3.63,44.49,-17.63,315.94,58.82,-85.85,0,1006.12,52.687,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,79606,2018-04-26 00:58:25:877,,,
6.6603,-7.6914,0.7787,5.4313,-8.1223,0.8748,-3.7749,0.6706,0.2761,0.0439,1.3734,-0.8479,0.946,-4.86,43.44,-18.75,314.29,55.89,-80.85,0,1006.12,53.421,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,79705,2018-04-26 00:58:25:976,,,
4.9675,-10.8362,1.3089,6.8561,-6.9717,0.7911,3.339,4.2482,-1.4999,-0.1549,0.3672,-1.2283,0.946,-11.16,43.28,-18,316.9,49.9,-83.36,0,1006.12,53.421,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,79805,2018-04-26 00:58:26:076,,,
2.3903,-8.6329,1.8259,6.704,-7.0976,0.9572,1.3334,-2.7407,0.9616,0.4715,0.1456,0.3602,0.946,-12.97,41.35,-19.97,314.37,45.34,-84.2,0,1006.14,53.421,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,79906,2018-04-26 00:58:26:177,,,
4.724,-5.4592,0.5448,6.3312,-7.4131,1.0943,0.3243,-0.0162,0.067,0.5772,-0.2681,0.9,0.946,-10.34,41.49,-21.14,311.34,49.08,-80.19,0,1006.14,55.634,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,80005,2018-04-26 00:58:26:276,,,
8.1345,-8.6871,0.4297,5.8178,-7.7655,1.4444,-2.2687,3.4615,0.7974,-0.4675,0.8479,-0.3593,0.946,-7.3,41.31,-22.72,305.65,53.05,-76.18,0,1006.14,55.634,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,80105,2018-04-26 00:58:26:376,,,
4.853,-12.7493,-0.0621,5.8586,-7.8101,0.9567,0.7773,3.6627,1.1119,0.0149,-1.728,0.2557,0.946,-8.41,41.25,-21.73,307.55,52.76,-80.73,0,1006.14,55.634,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,80205,2018-04-26 00:58:26:476,,,
4.9843,-7.0039,1.2189,4.7377,-8.5865,-0.2502,1.7113,-1.4104,-0.6998,0.707,-0.3275,0.6049,0.946,-9.52,42.36,-20.24,301.36,61.08,-93.02,0,1006.12,61.019,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,80305,2018-04-26 00:58:26:576,,,
0.0148,-8.6377,2.6367,5.068,-8.393,0.3299,5.5768,1.5133,-1.6031,0.5025,1.8604,-0.9584,0.946,-8.19,43.19,-18.41,309.6,58.82,-86.28,0,1006.12,61.019,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,80404,2018-04-26 00:58:26:675,,,Out
-0.9545,-8.3861,3.9453,5.2018,-8.313,0.2653,-0.4563,3.8833,2.0117,-0.4724,-0.1226,-0.2353,0.946,-7.12,42.14,-20.56,305.46,58.82,-86.28,0,1006.12,61.019,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,80505,2018-04-26 00:58:26:776,,,Out
9.4237,-11.1962,5.5801,5.1069,-8.3734,-0.2058,0.5387,0.2233,0.1999,1.0591,-0.9582,-0.1214,0.946,-9.74,42.35,-18.56,306.38,58.81,-94.7,0,1006.13,61.019,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,80606,2018-04-26 00:58:26:877,,,Out
8.7958,-7.2989,-0.6282,4.7407,-8.58,0.3803,-5.9426,-0.6413,4.2873,0.1796,1.541,0.7215,0.946,-7.89,41.17,-21.26,299.4,61,-85.41,0,1006.14,57.435,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,80705,2018-04-26 00:58:26:976,,,Out
7.4231,-8.3187,-1.4846,4.4524,-8.7319,0.4089,-5.4249,-0.1415,2.5517,1.0289,-0.5501,-0.2219,0.946,-9.45,40.95,-21.6,295.19,63.58,-90.61,0,1006.14,57.435,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,80805,2018-04-26 00:58:27:076,,,Out
5.6981,-14.5227,-3.5788,5.7096,-7.8557,-1.3869,1.5329,2.9562,7.8942,-0.095,0.5465,-1.6807,0.946,-14,38.02,-23.38,288.41,56.87,-84.17,0,1006.13,57.435,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,80905,2018-04-26 00:58:27:176,,,Out
5.9536,-8.9664,-0.152,6.4214,-6.8762,-2.7785,1.5952,3.9076,-11.209,-3.1727,0.3412,-1.4697,0.946,-21.35,39.9,-11.27,314.45,44.5,-113.4,0,1006.14,59.826,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,81007,2018-04-26 00:58:27:278,,,Out
10.8873,-9.3047,-6.5882,6.9328,-6.9385,-0.1727,2.7053,-4.0967,4.2081,1.1408,-0.223,0.3029,0.946,-18.56,37.53,-19.75,303.95,45.01,-91.43,0,1006.14,59.826,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,81104,2018-04-26 00:58:27:375,,,Out
4.1642,-2.8803,-4.2409,6.4248,-7.2718,1.4415,2.9673,-0.8637,5.1069,0.5793,3.0933,0.8643,0.946,-15.06,37.42,-24.08,296.62,47.84,-77.35,0,1006.15,59.826,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,81205,2018-04-26 00:58:27:476,,,Out
2.111,-7.583,2.5239,3.5887,-8.8769,2.1351,-1.3173,3.9593,-0.2637,-0.4305,0.9188,3.8539,0.946,-7.53,36.28,-27.7,290.42,52.22,-71.06,0,1006.15,58.653,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,81305,2018-04-26 00:58:27:576,,,Out
19.2027,-0.2725,6.1366,3.7829,-8.8341,1.971,-0.7174,-1.7171,1.1044,-0.2936,0.152,-0.8097,0.946,-2.03,38.99,-25.24,283.14,64.23,-62.48,0,1006.15,58.653,30.453472,-84.318726,90.83,NaN,,0,48.412903,,0 / 17,81405,2018-04-26 00:58:27:676,,,Out
