ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,,,LABEL_DATA
1.5033,-9.7827,-0.0945,5.1658,-8.2208,-1.4031,3.3165,2.5391,-0.243,-0.903,-0.4128,-0.6588,0.001,-24.29,29.43,26.11,113.24,59.94,-98.83,0,1006.01,46.626,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,69905,2018-04-26 01:07:05:239,,,
4.4053,-10.6146,-1.565,5.6055,-7.816,-1.9301,-1.0903,-0.1571,-0.434,-1.5202,0.6364,-0.6992,0.001,-27.12,23.65,28.27,126.53,52.82,-109,0,1006.01,46.626,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,70006,2018-04-26 01:07:05:340,,,
6.406,-7.2447,-1.5182,5.6547,-7.5522,-2.6881,0.9229,-1.0354,0.0705,-0.3027,-0.6952,-0.127,0.71,-26.12,21.05,31.7,130.69,50.34,-115.43,0,1006.03,49.193,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,70105,2018-04-26 01:07:05:439,,,
4.5474,-5.8156,-3.0295,5.5829,-7.5509,-2.8376,0.4921,-1.6625,0.2839,0.2675,-0.2421,0.0177,0.71,-25.89,20.61,32.71,132.11,50.33,-116.94,0,1006,49.193,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,70205,2018-04-26 01:07:05:539,,,
4.9079,-5.7145,-2.8712,5.6337,-7.5996,-2.5968,-1.0222,-1.1242,1.3199,0.411,-0.0172,-0.0801,0.71,-24.62,22.49,32.88,128.11,50.8,-115.94,0,1006,49.193,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,70304,2018-04-26 01:07:05:638,,,
6.2365,-6.9895,-3.4709,5.6616,-7.5047,-2.8039,-0.5973,-0.2358,4.0436,0.2847,-0.3437,-0.1845,0.71,-25.1,22.57,32.62,123.52,50.2,-114.14,0,1006,44.8,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,70404,2018-04-26 01:07:05:738,,,
6.714,-8.9628,-7.5382,5.4153,-7.6644,-2.8579,2.7871,-1.5042,0.083,0.0956,-0.993,0.1121,0.71,-22.82,22.87,32.62,122.12,49.91,-116.35,0,1006.04,44.8,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,70504,2018-04-26 01:07:05:838,,,
1.877,-4.3636,-1.9992,5.303,-7.7389,-2.8678,0.3056,-0.765,-3.3704,0.2979,-0.269,-0.2288,0.71,-22.07,22.76,34.21,126,50.57,-120.23,0,1006.04,44.8,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,70604,2018-04-26 01:07:05:938,,,
6.1601,-7.7697,0.3313,4.9852,-8.0237,-2.6465,1.9218,1.0741,-0.3325,0.1373,0.3323,0.0275,0.71,-20.22,26.16,33.05,121.56,54.88,-117.96,0,1006.03,44.8,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,70705,2018-04-26 01:07:06:039,,,
5.069,-8.1633,-0.5982,5.286,-7.98,-2.1478,-0.6719,-0.1858,-0.4569,0.0445,0.7837,-0.1778,0.71,-22.63,26.3,31.37,120.26,54.44,-112.11,0,1006.05,50.602,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,70805,2018-04-26 01:07:06:139,,,
5.6337,-7.3049,-1.9656,5.1491,-8.1224,-1.9366,-0.5917,-1.395,0.1965,0.171,0.29,0.4915,0.71,-23.03,27.47,29.97,119.76,55.89,-110.61,0,1006.05,50.602,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,70904,2018-04-26 01:07:06:238,,,
5.6623,-7.0485,-2.3362,4.5462,-8.537,-1.6392,-0.9948,-0.0981,-0.007,0.1837,0.1552,0.6799,0.71,-22.53,29.34,29.61,123.27,60.49,-109.83,0,1006.05,50.602,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,71005,2018-04-26 01:07:06:339,,,
5.5047,-7.689,-2.0496,4.3226,-8.7173,-1.2491,-2.3016,0.2349,-0.5847,0.3379,0.1019,0.1658,0.71,-20.47,30.83,29.22,118.03,62.38,-109.65,0,1006.08,40.641,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,71105,2018-04-26 01:07:06:439,,,
6.6531,-8.6546,-0.5706,4.5124,-8.6628,-0.9116,1.8002,0.8462,-1.352,0.6026,-1.0343,-0.3846,0.71,-21.3,32.29,26.74,109.46,62.01,-101.42,0,1006.08,40.641,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,71205,2018-04-26 01:07:06:539,,,
1.6764,-9.7177,0.119,4.7687,-8.3949,-1.7381,-1.6627,0.8287,-0.6344,-0.5378,-1.059,-0.335,0.71,-20.25,31.23,29.03,108.54,61,-103.48,0,1005.9,40.641,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,71305,2018-04-26 01:07:06:639,,,
5.8306,-9.2373,-1.3743,5.1471,-8.0972,-2.0444,-0.6972,-0.3413,-1.7752,0.5654,-1.8046,-0.8734,0.71,-19.52,29.83,31.61,110.04,55.63,-111.66,0,1005.9,39.177,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,71405,2018-04-26 01:07:06:739,,,
3.781,-8.0887,-1.7449,5.3006,-7.8201,-2.643,0.5156,-0.2213,-0.6766,0.7075,-1.97,-0.6397,0.71,-14.15,30.01,32.79,98.82,52.86,-116.5,0,1005.89,39.177,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,71505,2018-04-26 01:07:06:839,,,
4.9711,-7.6565,-1.9092,5.6444,-7.5314,-2.7669,0.4589,-0.5715,-0.6696,0.9879,-1.4263,-0.8824,0.71,-12.63,30.55,32.06,92.42,51.02,-117.48,0,1005.91,39.177,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,71605,2018-04-26 01:07:06:939,,,
5.531,-7.1207,-2.4753,5.7367,-7.5238,-2.5922,0.1488,-0.0513,-0.3367,1.1413,-1.0476,-0.6453,0.71,-11.62,33.76,29.81,79.98,50.08,-114.32,0,1005.96,47.445,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,71705,2018-04-26 01:07:07:039,,,
6.6053,-13.2983,-1.6154,5.4553,-7.8355,-2.2542,0.5993,-0.464,-0.848,1.0018,-0.8687,0.0955,0.71,-7.09,38.03,26.47,64.22,51.97,-113.61,0,1005.96,47.445,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,71805,2018-04-26 01:07:07:139,,,
6.3105,-7.3386,-0.5946,5.3126,-8.0025,-1.9929,-2.2634,-1.6031,-2.4434,1.6535,-1.405,0.332,0.71,-4.9,40.14,22.01,55.37,54.66,-110.56,0,1005.99,47.445,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,71904,2018-04-26 01:07:07:238,,,
6.4776,-6.774,0.9071,4.7178,-8.5056,-1.2783,-1.0114,-0.6379,-1.9957,1.7693,-1.9528,0.2461,0.71,-2.19,43.07,18.41,45.11,58,-108.18,0,1005.99,47.445,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,72004,2018-04-26 01:07:07:338,,,
5.4796,-8.0598,0.8675,4.6687,-8.6057,-0.6169,-0.7943,-0.5219,-1.5295,1.5076,-1.6573,-0.118,0.71,1,45.59,9.59,24.83,60.83,-100.88,0,1005.99,47.319,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,72104,2018-04-26 01:07:07:438,,,
5.3543,-8.6714,0.714,4.6115,-8.6459,-0.4677,-0.8989,0.1926,-0.8026,1.1225,-1.5044,-0.0011,0.71,1.68,47.37,4.54,12.41,61.8,-95.79,0,1006,47.319,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,72205,2018-04-26 01:07:07:539,,,
5.3316,-8.8364,0.3949,4.5211,-8.6963,-0.4126,-1.1239,-0.6276,-0.1599,0.5411,-1.033,0.0202,0.71,2.73,47.36,1.19,2.92,62.2,-94.86,0,1006,47.319,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,72305,2018-04-26 01:07:07:639,,,
6.2401,-7.8407,0.3194,4.4626,-8.7267,-0.4068,-2.1791,-1.0394,-0.7029,0.5795,-1.1253,0.0983,0.71,3.03,47.04,-2.64,353.64,62.82,-95.21,0,1006,36.895,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,72405,2018-04-26 01:07:07:739,,,
6.3726,-8.1501,0.8339,4.351,-8.7828,-0.4091,-0.3716,-0.4221,-0.8215,0.6783,-1.5284,0.0377,0.71,2.67,46.44,-5.47,348.82,63.29,-95.36,0,1006,36.895,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,72506,2018-04-26 01:07:07:840,,,
3.1304,-9.3444,0.0507,4.2726,-8.827,-0.253,0.7027,0.4102,-0.1181,0.5688,-0.9959,0.1114,0.71,1.12,45.21,-10.53,332.65,64.13,-93.39,0,1006,36.895,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,72605,2018-04-26 01:07:07:939,,,
4.2191,-8.8713,-0.2888,4.1841,-8.8658,-0.3557,-1.0614,-0.0067,-0.8131,0.0841,-0.5914,0.0531,0.71,0.63,46.81,-10.19,335.35,64.65,-93.7,0,1005.99,39.386,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,72705,2018-04-26 01:07:08:039,,,
4.5199,-10.0126,0.1418,4.3635,-8.7667,-0.5833,-0.2559,1.068,-0.304,0.2104,-0.9666,-0.2279,0.71,-0.66,45.07,-12.65,326.88,63.88,-95.25,0,1005.97,39.386,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,72805,2018-04-26 01:07:08:139,,,
4.4244,-8.9772,-0.0369,4.3317,-8.7507,-0.9477,1.6795,-0.4387,0.1485,0.0164,-1.1279,-0.0489,0.71,-3.07,45.48,-11.97,328.29,63.13,-102.34,0,1005.97,39.386,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,72905,2018-04-26 01:07:08:239,,,
2.413,-8.12,-0.3775,4.5385,-8.4086,-2.2213,-0.7221,0.2054,-0.2937,-0.7491,-0.8575,-0.4306,0.71,-4.1,45.56,-10.2,333.28,61.89,-110.09,0,1006.01,39.386,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,73005,2018-04-26 01:07:08:339,,,
4.9461,-7.6613,-2.3962,4.7555,-8.1246,-2.7589,-0.0513,-1.1837,0.1742,0.0964,-1.0649,-0.7791,0.71,-8.05,46.1,-5.77,337.79,55.91,-120.12,0,1006.04,53.892,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,73105,2018-04-26 01:07:08:439,,,
4.7097,-6.9979,-2.5413,5.3745,-7.6101,-3.0719,-0.3588,-0.0227,-0.6928,0.4126,-0.997,-1.1135,0.71,-14.12,43.95,-6.08,329.51,50.87,-119.75,0,1006.04,53.892,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,73207,2018-04-26 01:07:08:541,,,
5.4271,-7.4145,-2.8376,5.5072,-7.5065,-3.0916,-0.2699,-0.5892,0.217,0.4057,-0.4958,-0.2556,0.71,-16.78,43.03,-7.84,321.66,49.9,-119.67,0,1006.01,53.892,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,73304,2018-04-26 01:07:08:638,,,
5.8282,-6.8233,-3.3246,5.5244,-7.524,-3.0179,-0.6442,-1.4159,0.6506,0.5013,-0.5209,-0.2279,0.71,-17.68,42.71,-7.35,320.81,49.92,-119.31,0,1005.98,45.76,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,73404,2018-04-26 01:07:08:738,,,
5.9213,-5.623,-3.3797,5.5909,-7.6429,-2.5622,-0.2259,-2.0154,0.7072,0.7408,-0.2502,-0.1561,0.71,-19.45,41.1,-9.67,313.36,50.45,-117.13,0,1005.98,45.76,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,73505,2018-04-26 01:07:08:839,,,
6.1589,-6.0588,-3.4961,5.5977,-7.7431,-2.224,-1.4378,-0.0901,2.5965,0.4593,-0.2061,0.0405,0.71,-20.7,39.92,-12.83,303.13,52.12,-111.67,0,1005.96,45.76,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,73605,2018-04-26 01:07:08:939,,,
7.3908,-13.7305,-0.8261,5.0532,-8.0698,-2.3622,0.9228,-2.966,-1.8245,-0.05,-0.3014,0.6201,0.71,-19.16,40.76,-12.63,304.62,55.35,-115.05,0,1006.09,44.774,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,73705,2018-04-26 01:07:09:039,,,
3.3596,-4.897,-0.8381,4.4711,-8.4064,-2.362,-0.7008,0.6342,-1.2941,0.4738,-0.6982,0.3547,0.71,-17.63,41.6,-11.92,306.8,57.03,-118,0,1006.09,44.774,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,73804,2018-04-26 01:07:09:138,,,
3.6461,-9.2975,-1.2747,4.3875,-8.4614,-2.3218,1.3426,-0.0895,-1.1311,0.3983,-0.4953,0.1051,0.71,-17.49,40.99,-12.8,303.83,59.6,-117.89,0,1006.1,44.774,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,73904,2018-04-26 01:07:09:238,,,
3.7082,-8.6979,-0.7206,4.5929,-8.4698,-1.8451,-0.0956,-0.3331,-0.7784,0.3009,0.3438,-0.1772,0.71,-17.19,40.19,-15.36,301.43,59.43,-115.74,0,1006.1,47.321,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,74004,2018-04-26 01:07:09:338,,,
4.798,-8.3187,-1.4666,4.601,-8.5281,-1.5295,-0.4918,-0.9786,0.3249,0.149,0.4184,0.0779,0.71,-17.77,39,-15.25,296.05,59.7,-111.89,0,1006.11,47.321,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,74104,2018-04-26 01:07:09:438,,,
5.0965,-7.4301,-1.6513,4.4406,-8.6653,-1.1955,-1.3497,-1.7025,0.4681,0.1286,0.3441,0.2758,0.71,-16.65,39.17,-17.21,293.08,60.82,-106.53,0,1006.12,47.321,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,74205,2018-04-26 01:07:09:539,,,
6.2209,-8.1272,-1.589,4.2362,-8.7828,-1.0736,-1.8954,0.0418,0.3461,0.3044,-0.0823,0.3136,0.71,-14.92,39.36,-18.91,291.11,63.55,-104.22,0,1006.15,39.464,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,74304,2018-04-26 01:07:09:638,,,
5.7841,-11.5188,-0.3727,4.124,-8.8616,-0.8369,0.3916,2.293,-2.1956,0.3836,-0.3805,0.0405,0.71,-14.79,39.01,-19.94,287.32,64.6,-101.47,0,1006.15,39.464,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,74404,2018-04-26 01:07:09:738,,,
4.3313,-11.6127,1.3749,4.536,-8.562,-1.5339,0.2749,0.1496,-0.3441,-0.6869,-0.4513,-0.4303,0.71,-16.17,38.46,-19.06,288.42,62.75,-103.09,0,1005.91,39.464,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,74505,2018-04-26 01:07:09:839,,,
4.7025,-8.1706,-1.1392,4.7931,-8.3464,-1.8974,0.0146,-1.1488,-0.4688,-0.1138,-0.7102,-0.6848,0.71,-18.27,38.57,-15.88,297.65,58.3,-111.6,0,1005.91,39.464,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,74605,2018-04-26 01:07:09:939,,,
3.9397,-7.0473,-1.3383,4.9576,-8.1007,-2.4572,1.1111,-0.3078,-0.6174,0.0826,-1.1678,-0.3646,0.71,-22.84,37.96,-14.75,292.75,55.67,-116.36,0,1005.85,48.784,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,74705,2018-04-26 01:07:10:039,,,
4.1319,-6.3766,-2.0423,4.9657,-8.1134,-2.3982,0.4886,-0.6147,0.2709,0.4358,-0.0155,-0.1737,0.71,-23.38,37.71,-13.13,292.31,55.8,-115.78,0,1005.87,48.784,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,74805,2018-04-26 01:07:10:139,,,
4.6011,-7.7383,-2.5593,5.1306,-8.1246,-1.9757,-0.2627,-0.376,0.8503,0.3603,0.1517,-0.1151,0.71,-24.41,36.46,-15.07,286.19,55.85,-112.82,0,1005.89,48.784,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,74905,2018-04-26 01:07:10:239,,,
6.8584,-6.6837,-4.4221,5.338,-7.8193,-2.5689,-1.4986,2.3829,4.7657,-0.4149,-0.6395,-0.3899,0.71,-25.26,36.08,-14.48,283.88,55.19,-110.72,0,1005.89,52.112,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,75005,2018-04-26 01:07:10:339,,,
7.7632,-18.6415,1.8786,5.3235,-7.8999,-2.3424,2.0736,-1.4851,-0.4604,-0.1393,0.2858,-0.0085,0.71,-25.62,36.07,-12.7,285.95,53.64,-113.75,0,1006,52.112,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,75105,2018-04-26 01:07:10:439,,,
5.4582,-9.4143,2.4987,5.1803,-8.0284,-2.224,1.434,2.587,-1.4725,0.416,-0.0931,0.1062,0.71,-26.72,36.08,-12.87,286.06,53.22,-116.36,0,1006,52.112,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,75204,2018-04-26 01:07:10:538,,,
3.4276,-10.599,-0.4987,5.0894,-8.161,-1.9317,1.6297,0.6622,-1.5424,-0.0531,1.3221,0.492,0.71,-24.17,36.07,-14.31,284.14,56.3,-110.78,0,1006.02,51.863,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,75304,2018-04-26 01:07:10:638,,,
4.4459,-8.8797,0.1766,4.8994,-8.4503,-0.9081,-0.0225,-1.3933,-0.1705,0.3221,1.1451,0.5119,0.71,-19.14,37.16,-18.58,284.4,59.47,-100.5,0,1005.97,51.863,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,75404,2018-04-26 01:07:10:738,,,
5.7733,-7.7733,-0.9641,4.9328,-8.4607,-0.566,-0.6852,-0.9973,0.7543,0.2268,0.4953,0.1282,0.71,-17.55,36.24,-20.16,282.26,59.59,-96.55,0,1005.97,51.863,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,75504,2018-04-26 01:07:10:838,,,
5.3221,-7.3254,-1.4115,4.7261,-8.5963,0.0679,-4.1627,2.0202,-0.2292,0.6066,0.1275,0.2548,0.71,-16.71,36.33,-22.64,280.95,59.78,-93.42,0,1005.94,52.422,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,75605,2018-04-26 01:07:10:939,,,
4.1821,-7.3784,-1.012,3.9996,-8.8802,1.1755,-0.9132,0.7612,0.8405,0.7236,0.7268,0.7038,0.71,-12.88,35.83,-25.7,274.02,63.48,-83.03,0,1005.93,52.422,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,75705,2018-04-26 01:07:11:039,,,
5.3937,-11.3478,0.149,3.4892,-8.9432,2.02,-13.2333,2.8213,7.3354,1.6779,-1.3239,-0.2325,0.71,-10.48,32.15,-30.9,247.81,65.73,-59.93,0,1005.93,52.422,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,75805,2018-04-26 01:07:11:139,,,
12.2743,-11.3069,0.4585,7.0555,-6.4862,2.0943,-2.9478,2.7093,-2.0494,-1.1223,0.7696,-4.5882,0.71,-16.95,28.24,-31.67,247.11,57.47,-65.23,0,1005.91,52.422,30.453472,-84.31871,105.78,NaN,,0,82.99355,,18-Sep,75904,2018-04-26 01:07:11:238,,,
10.8479,-7.8551,4.04,9.0699,-2.6814,2.6043,-1.0178,3.1605,0.4234,-1.7476,3.0252,-8.2417,0.71,-26.89,16.61,-31.77,286.37,15.86,-73.98,2,1005.91,48.295,30.453472,-84.31871,105.78,NaN,,0,82.99355,,18-Sep,76006,2018-04-26 01:07:11:340,,,
2.6243,-8.4391,-0.3847,5.0245,4.9747,6.8002,7.2657,11.2942,7.7556,-0.5213,5.3227,-8.3628,0.71,-13.56,-2.25,-43.31,324.49,-30.47,-36.46,2,1005.96,48.295,30.453472,-84.31871,105.78,NaN,,0,82.99355,,18-Sep,76105,2018-04-26 01:07:11:439,,,
-3.8804,-4.3082,-0.2864,3.5971,5.5893,7.215,0.7196,2.1444,0.5656,-0.8903,-0.8737,-1.3589,0.71,-12.34,-5.11,-44.38,337.41,-34.73,-26.5,2,1005.97,48.295,30.453472,-84.31871,105.78,NaN,,0,82.99355,,18-Sep,76205,2018-04-26 01:07:11:539,,,
4.2967,3.3045,9.7782,3.0879,4.4093,8.2011,-2.8263,0.485,-2.5255,-1.8171,1.4947,0.633,0.71,-9.19,0.1,-44.09,340.44,-26.71,-20.63,2,1005.98,51.135,30.453472,-84.31871,105.78,NaN,,0,82.99355,,18-Sep,76305,2018-04-26 01:07:11:639,,,
5.796,6.4552,11.6529,2.14,4.6665,8.3595,-1.364,-1.27,-2.6659,0.6651,0.8167,-0.0231,0.71,-0.92,2.73,-45.41,330.65,-26.09,-17.04,2,1005.98,51.135,30.453472,-84.31871,105.78,NaN,,0,82.99355,,18-Sep,76405,2018-04-26 01:07:11:739,,,
3.6067,5.6305,11.2115,1.5961,4.9326,8.3281,0.9677,1.8132,-0.4259,0.8741,0.5436,0.0595,20.072,2.47,-0.75,-46.56,333.99,-30.19,-10.85,2,1005.98,51.135,30.453472,-84.31871,105.78,NaN,,0,82.99355,,18-Sep,76505,2018-04-26 01:07:11:839,,,
0.201,3.6789,7.5184,1.1527,6.1086,7.589,2.2361,1.779,2.9311,1.5879,0.9346,0.5633,20.072,4.89,-3.49,-45.87,330.28,-34.18,-9.91,2,1005.98,43.554,30.453472,-84.31871,105.78,NaN,,0,82.99355,,18-Sep,76605,2018-04-26 01:07:11:939,,,
-1.2458,4.9154,4.5078,1.4164,5.6221,7.9134,1.3743,2.2244,2.3641,-1.007,-0.4328,1.3363,20.072,5.74,-6.3,-45.2,325.14,-34.97,-10.15,2,1005.98,43.554,30.453472,-84.31871,105.78,NaN,,0,82.99355,,18-Sep,76704,2018-04-26 01:07:12:038,,,
0.349,1.5238,4.3315,4.5278,4.4156,7.4992,2.4539,4.0285,5.9319,-0.2448,-2.332,2.0512,20.072,-4.18,-3.56,-45.27,306.54,-26.75,-31.12,2,1005.97,43.554,30.453472,-84.31871,105.78,NaN,,0,82.99355,,18-Sep,76806,2018-04-26 01:07:12:140,,,
2.1897,-0.0883,1.2525,9.1695,-0.3226,3.4717,-0.9181,6.4423,3.2316,-0.6302,-4.8116,4.9344,20.072,-17.17,0.88,-42.18,297.83,-16.43,-52.25,2,1005.97,43.554,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,76904,2018-04-26 01:07:12:238,,,
11.8518,-8.0297,1.9446,9.0936,-3.5359,1.0195,-4.7455,6.3635,-4.1603,-1.2767,-2.2019,4.4932,20.072,-30.09,19.49,-28.69,282.85,21.13,-83.6,2,1005.97,42.879,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,77005,2018-04-26 01:07:12:339,,,
17.017,-9.8441,3.6454,6.7309,-7.1364,-0.0488,-13.8365,2.2288,-6.1241,-1.0064,-0.1744,3.487,20.072,-21.77,35.85,-17.59,311.13,36.31,-91.87,2,1005.97,42.879,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,77105,2018-04-26 01:07:12:439,,,
12.9178,-7.3073,-0.3068,6.51,-7.2508,1.1324,0.1252,0.5487,3.0642,1.8411,-1.4401,-0.2092,20.072,-15.76,36.97,-23.58,296.08,47.66,-80.13,2,1005.97,42.879,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,77205,2018-04-26 01:07:12:539,,,
5.8736,-7.6119,-1.7557,6.6289,-7.153,-1.0623,-2.3556,-1.4454,-1.2657,-0.3034,-3.0321,-0.2892,20.072,-19.66,35.8,-21.89,295.22,45.62,-84.03,0,1005.98,52.721,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,77308,2018-04-26 01:07:12:642,,,
7.6415,-5.6025,-1.3527,5.9832,-7.4463,-2.2341,0.9636,-0.929,-1.1739,-0.5168,-0.3961,0.3855,20.072,-20.17,39.58,-12.42,310.59,48.46,-109.25,0,1005.99,52.721,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,77405,2018-04-26 01:07:12:739,,,
5.3937,-4.8392,-2.4706,5.8585,-7.6646,-1.7799,-0.6651,-2.55,1.1306,0.5293,0.3178,0.281,20.072,-18.92,39.85,-13.97,306.39,51.38,-106.9,0,1005.99,52.721,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,77504,2018-04-26 01:07:12:838,,,
6.9766,-5.3569,-4.013,6.1869,-7.5917,-0.5705,-3.0026,-1.0834,1.8339,0.6611,0.8025,-0.2831,20.072,-17.88,38.23,-18.69,299.3,50.7,-95.27,0,1005.99,49,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,77604,2018-04-26 01:07:12:938,,,
7.7895,-7.7094,-4.4328,6.4556,-7.325,-0.9514,-2.7844,2.403,-2.2417,1.0309,-0.877,-0.5179,20.072,-20.45,37.62,-17.52,301.02,48.3,-98.38,0,1005.99,49,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,77704,2018-04-26 01:07:13:038,,,
10.5112,-8.9351,2.001,6.8519,-6.9895,-0.659,2.1741,0.8301,-3.5319,0.9479,-1.0489,-0.5496,20.072,-24.55,33.32,-20.71,283.99,46.86,-95.15,0,1005.99,49,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,77804,2018-04-26 01:07:13:138,,,
4.9711,-6.798,3.3203,6.8591,-7.0106,-0.2011,2.7333,0.1963,-3.1101,0.0613,0.4398,0.0773,0.473,-25.1,31.93,-21.98,283.27,45.24,-92.31,0,1006,41.112,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,77905,2018-04-26 01:07:13:239,,,
6.0741,-7.6842,-0.0921,6.6817,-7.1812,0.1451,0.8459,-2.5873,-0.8329,0.2471,0.1738,0.3015,0.473,-24.64,31.46,-23.05,280.29,45.61,-91.68,0,1005.99,41.112,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,78006,2018-04-26 01:07:13:340,,,
4.6966,-4.7766,0.7871,6.2069,-7.4614,1.4276,2.3252,-2.6326,0.5741,0.7458,0.8898,0.4029,0.473,-21.73,31.57,-26.62,276.24,47.62,-81.57,0,1005.99,41.112,30.453472,-84.31871,105.78,NaN,,0,82.99355,,0 / 18,78105,2018-04-26 01:07:13:439,,,
