ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,,,LABEL_DATA
11.6587,4.6591,7.3034,9.2343,-0.4467,3.2808,-1.6182,-4.6191,-5.1669,-3.2914,0.4966,-0.5807,11.621,-28.21,21.46,-31.44,314.22,2.61,-70.44,2,1013.53,55.618,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,33606,2018-04-21 23:51:13:790,,,
13.5558,7.619,7.585,7.2256,-0.7187,6.5962,-5.6385,-7.8622,0.5177,-0.5728,3.9796,-1.4622,11.621,-16.18,25.84,-35.62,325.84,4.2,-47.61,2,1013.55,55.618,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,33706,2018-04-21 23:51:13:890,,,
3.8822,0.809,5.1201,2.9103,-1.2704,9.2818,-1.557,-1.3386,3.2284,-1.9888,5.1113,-2.4533,31.693,-7.19,26.77,-39.52,330.11,0.99,-31.82,2,1013.55,55.618,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,33806,2018-04-21 23:51:13:990,,,
4.0544,-1.8408,7.509,1.8692,-1.6006,9.4963,-2.1598,0.6407,1.4265,0.3678,1.6854,1.0682,31.693,7.74,34.42,-35.24,332.61,9.39,-11.14,2,1013.49,54.295,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,33906,2018-04-21 23:51:14:090,,,
1.9711,-1.9801,4.4292,0.6817,-1.1899,9.7137,-1.1029,0.7787,5.5217,0.5889,1.094,1.1911,31.693,17.98,32.12,-35.01,322.53,7.24,-5.24,2,1013.53,54.295,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,34006,2018-04-21 23:51:14:190,,,
1.2288,-3.2975,5.1478,1.3837,-1.884,9.5274,-3.8317,2.8869,-3.398,-1.5373,-1.3448,2.2965,31.693,17.93,32.28,-35.26,317.86,11.07,-8.26,2,1013.57,54.295,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,34106,2018-04-21 23:51:14:290,,,
1.7011,-3.5597,9.2587,1.1545,-3.2841,9.1716,0.2059,0.5397,-4.2957,-0.4763,-0.0772,0.2129,31.693,20.9,32.78,-34.33,311.19,17.7,-7.26,2,1013.57,54.562,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,34206,2018-04-21 23:51:14:390,,,
0.5779,-3.2293,9.8983,0.552,-3.1995,9.2571,-0.6009,-0.3684,-1.063,0.2504,0.804,-0.045,31.693,22.23,30.74,-32.47,307.68,19.67,-5.11,2,1013.58,54.562,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,34306,2018-04-21 23:51:14:490,,,
0.5478,-2.6132,10.7449,1.1052,-3.0444,9.2599,1.3858,-0.3392,-1.1139,0.3312,0.0099,-1.2289,31.693,20.03,33.51,-32.18,314.44,18.08,-6.81,2,1013.58,54.562,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,34406,2018-04-21 23:51:14:590,,,
0.571,-1.4171,8.1157,0.7957,-2.1066,9.548,-0.0049,-0.7709,1.4355,1.0583,0.1058,0.1219,33.806,18.93,33.56,-31.89,318.24,15.31,-6.02,2,1013.58,51.014,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,34505,2018-04-21 23:51:14:689,,,
-1.0981,-3.137,7.9884,-0.3932,-2.9217,9.3566,2.0032,1.4121,1.9735,-1.5473,1.8239,-0.4753,33.806,23.65,32.03,-30.88,312.83,17.33,2.41,2,1013.58,51.014,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,34605,2018-04-21 23:51:14:789,,,
-0.8017,-4.1836,9.2694,-1.2018,-3.5885,9.0507,-0.3338,0.4151,-0.0274,-0.1924,0.7238,-0.7375,33.806,25.84,37.89,-25.65,317.84,21.46,7.56,2,1013.58,51.014,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,34706,2018-04-21 23:51:14:890,,,
-0.441,-3.9072,10.1714,-1.921,-4.1153,8.6954,-1.46,-0.3115,-0.6859,-0.2856,1.1771,-0.604,33.806,26.03,41.55,-21.42,322.46,24.1,11.24,2,1013.6,53.067,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,34806,2018-04-21 23:51:14:990,,,
-0.7197,-2.9785,9.6717,-1.8151,-3.7451,8.8835,-0.9041,-1.1747,1.5061,1.0354,-0.9085,0.3187,33.806,25.96,41.95,-20.7,322.49,24.8,12.46,2,1013.6,53.067,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,34906,2018-04-21 23:51:15:090,,,
0.0593,-1.1196,9.3731,-0.5834,-1.906,9.6054,-1.0502,-1.2091,-0.2399,1.6696,-1.2575,0.5216,33.806,24.13,36.16,-28.12,320.38,17.7,6.42,2,1013.6,53.067,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,35006,2018-04-21 23:51:15:190,,,
0.071,-1.2337,9.2484,-0.3177,-1.689,9.6583,-0.6217,-0.3445,-0.2261,0.1866,-0.0655,0.6215,33.806,23.15,31.56,-31.82,319.72,9.91,1.88,2,1013.59,53.067,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,35106,2018-04-21 23:51:15:290,,,
0.7414,-1.2214,9.4654,-0.258,-1.759,9.6476,-1.2473,-0.6367,-0.1244,-0.2368,0.0076,-0.1574,19.016,21.87,31.52,-32.04,320.5,10.33,1.53,2,1013.59,55.216,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,35206,2018-04-21 23:51:15:390,,,
0.1441,0.3608,10.5984,-0.1104,-1.4897,9.6956,-0.5057,-1.8613,-1.8207,0.1536,-0.2321,0.4819,19.016,21.32,31.05,-32.42,321.29,8.73,0.65,2,1013.59,55.216,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,35306,2018-04-21 23:51:15:490,,,
-1.5649,2.0348,9.9333,-0.1513,-0.9018,9.7673,1.6843,-3.5803,0.6968,0.4299,-1.0536,1.2692,19.016,23.62,26.84,-32.79,315.4,5.27,0.89,2,1013.58,55.216,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,35406,2018-04-21 23:51:15:590,,,
0.2242,0.9312,10.019,0.2186,-0.405,9.7992,0.3304,-0.9224,0.1395,0.9069,-0.5914,1.4235,19.016,21.77,19.88,-36.56,307.76,1.62,-3.98,2,1013.58,56.846,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,35506,2018-04-21 23:51:15:690,,,
0.431,-1.3092,7.4617,-0.959,-0.7119,9.737,-0.6105,0.351,1.9673,-0.0226,2.3625,-0.5073,19.016,24.86,23.27,-34.07,309.99,2.37,-1.28,2,1013.58,56.846,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,35606,2018-04-21 23:51:15:790,,,
-1.6266,0.3952,9.9821,-2.6576,-0.4988,9.43,-1.1892,-0.2116,-0.3392,0.0938,1.4172,-0.2718,19.016,30.84,24.11,-27.26,312.48,3.65,13.53,2,1013.59,56.846,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,35705,2018-04-21 23:51:15:889,,,
-2.1364,3.6674,11.2206,-2.5102,0.1941,9.4814,-0.2742,-3.7647,-0.427,0.7796,-0.5887,0.0807,19.016,32.78,20.69,-27.97,311.26,-1.13,14.83,2,1013.59,56.772,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,35807,2018-04-21 23:51:15:991,,,
-3.1502,2.9543,7.0624,-3.1656,0.2297,9.2824,0.3062,-3.1012,1.0549,0.7017,0.1612,0.1541,25.355,35.42,19.36,-26.01,308.73,-1.34,18.83,2,1013.59,56.772,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,35906,2018-04-21 23:51:16:090,,,
-3.5274,3.3151,10.5401,-1.8503,2.2439,9.369,0.382,-1.9483,-1.5801,1.7014,-0.9651,0.3446,25.355,34.98,16.7,-28.33,309.94,-7.06,16.59,2,1013.6,56.772,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,36006,2018-04-21 23:51:16:190,,,
-0.03,4.2361,11.0232,-1.3638,2.7316,9.3228,-2.5363,-1.4245,-1.0685,0.4752,-0.2411,-0.3898,25.355,29.57,12.6,-33.58,312.96,-16.17,8.32,2,1013.6,56.772,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,36106,2018-04-21 23:51:16:290,,,
0.4549,2.5383,10.681,-1.1465,2.5962,9.3905,-2.3235,0.9096,-0.8417,-0.0104,-0.2907,-0.0386,25.355,28.95,11.3,-33.67,309.69,-15.35,6.96,2,1013.6,54.056,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,36207,2018-04-21 23:51:16:391,,,
-1.1337,1.4606,9.1912,-1.2044,1.6859,9.5887,-0.8884,-2.5435,-0.0222,-1.283,0.3133,0.6246,25.355,28.59,13.25,-32.97,311.77,-15.35,6.96,2,1013.59,54.056,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,36307,2018-04-21 23:51:16:491,,,
-0.1651,2.2478,9.4266,-1.4035,1.4303,9.6032,-0.638,-0.1377,-3.3338,0.4137,0.2383,0.0673,25.355,29.74,14.32,-32.92,307.68,-9.63,7,2,1013.59,54.056,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,36406,2018-04-21 23:51:16:590,,,
3.5457,-3.3904,10.3847,-1.343,0.2868,9.7134,-3.8081,3.4911,-0.6607,-1.372,-1.2617,0.7179,25.355,28.03,19.83,-33.54,312.42,-1.68,7.87,2,1013.59,51.527,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,36506,2018-04-21 23:51:16:690,,,
5.2019,-2.1739,6.3143,2.8311,1.0996,9.328,-0.1819,3.2625,7.0108,0.7074,-3.4463,0.0139,25.355,10.81,13.74,-42,308.47,-6.44,-16.88,2,1013.59,51.527,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,36606,2018-04-21 23:51:16:790,,,
3.3154,-5.1827,5.0193,8.0963,-0.5972,5.5072,4.0495,4.4696,7.7912,-1.5285,-4.823,0.2452,31.693,0.2,17.09,-42.17,312.86,-3.6,-29.61,2,1013.61,51.527,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,36706,2018-04-21 23:51:16:890,,,
14.8351,-1.6367,18.7151,9.4737,-1.926,1.6658,-10.8298,-5.2227,-13.7643,3.0448,-4.6045,2.345,31.693,-29.52,22.41,-28.74,302.32,11.32,-80.03,2,1013.61,46.136,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,36806,2018-04-21 23:51:16:990,,,
10.9465,0.1229,-1.6869,9.5049,-2.2982,0.7825,-0.347,-1.9954,2.8201,1.8015,-0.445,0.3152,31.693,-34.88,19.39,-23.96,295.05,13.55,-85.29,0,1013.58,46.136,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,36905,2018-04-21 23:51:17:089,,,
9.8005,-0.033,-0.3066,9.5627,-2.1575,-0.3694,1.9467,-2.3172,5.8453,1.1514,-1.6476,-0.3336,31.693,-37.58,17.16,-19.82,291.39,12.7,-92.21,0,1013.58,46.136,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,37006,2018-04-21 23:51:17:190,,,
8.4712,-0.4161,0.1226,9.6696,-1.653,0.0489,1.3341,-0.7895,-0.8832,-0.2206,0.6406,0.0383,31.693,-39.22,16.17,-19.67,290.79,11.02,-93.58,0,1013.58,41.004,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,37106,2018-04-21 23:51:17:290,,,
8.9858,-2.2287,-0.3132,9.1753,-3.459,0.2909,0.8219,-0.9653,0.5351,-0.0053,0.1747,1.4799,31.693,-38.08,19.39,-20.19,297.73,12.37,-89.66,0,1013.62,41.004,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,37206,2018-04-21 23:51:17:390,,,
8.4815,-3.1078,0.832,8.6008,-4.6734,0.6495,0.3686,-0.1977,0.433,0.362,0.4944,2.5084,31.693,-34.47,26.47,-23.37,286.11,28.45,-85.68,0,1013.62,41.004,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,37306,2018-04-21 23:51:17:490,,,
5.5244,-4.5926,0.278,6.8664,-7.0019,0.249,-0.5708,-2.3124,-0.4162,-0.1952,-0.5651,2.5465,2.113,-32.08,32.41,-21.71,284.13,37.57,-86.04,0,1013.6,41.004,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,37406,2018-04-21 23:51:17:590,,,
6.3985,-6.9705,1.321,6.4784,-7.3459,0.552,-1.0919,1.5778,-0.5732,0.4955,0.144,0.4757,2.113,-28.59,37.45,-21.48,274.8,48.49,-85.13,0,1013.63,51.04,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,37507,2018-04-21 23:51:17:691,,,
8.152,-5.6476,-0.1756,7.0802,-6.7816,-0.3419,-2.6931,1.8063,-1.1186,-0.1819,-1.7369,-1.1374,2.113,-31.29,36.13,-19.47,284.36,43.73,-92.77,0,1013.63,51.04,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,37606,2018-04-21 23:51:17:790,,,
7.3263,-9.2262,-0.2715,7.0285,-6.8332,-0.3782,-4.1486,0.504,-1.435,0.5919,-0.3241,0.522,2.113,-33.44,35.07,-16.57,278.48,44.15,-93.08,0,1014.04,51.04,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,37706,2018-04-21 23:51:17:890,,,
7.3329,-5.5005,-1.774,6.4462,-7.3856,-0.3686,-0.778,-3.7791,0.9353,-0.8784,0.1054,0.4747,2.113,-32.02,36.95,-17.36,273.14,48.84,-93.27,0,1014.04,55.416,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,37806,2018-04-21 23:51:17:990,,,
6.8323,-6.7675,-1.7526,6.6145,-7.1006,-1.4376,0.9209,-1.027,0.8162,-0.4399,-0.5631,-0.1439,2.113,-32.08,38.86,-14.36,280.95,48.41,-97.24,0,1013.98,55.416,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,37906,2018-04-21 23:51:18:090,,,
6.4838,-8.1622,-2.2511,6.7495,-6.7602,-2.2318,0.8396,2.9853,-0.1356,-0.7554,-1.3068,-0.4354,2.113,-36.14,37.75,-8.59,286.64,43.56,-108.3,0,1013.83,55.416,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,38006,2018-04-21 23:51:18:190,,,
8.1138,-7.1709,-3.665,6.3315,-6.5306,-3.674,0.8991,-1.8279,-0.0395,-0.7954,-0.8992,0.0741,1.183,-36.59,38.07,-4.51,288.93,42.34,-114.86,0,1013.68,52.19,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,38105,2018-04-21 23:51:18:289,,,
1.8363,-2.9803,-4.3127,6.0859,-6.5827,-3.9832,4.6216,-3.5516,-0.0603,-0.2487,-0.2584,0.2854,1.183,-37.32,40.07,1.35,294.14,41.91,-124.06,0,1013.68,52.19,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,38206,2018-04-21 23:51:18:390,,,
5.7793,-4.0936,-6.9371,6.2254,-6.7767,-3.3996,-3.2732,-0.1594,3.7644,0.4713,0.537,0.1189,1.183,-35.68,40.1,-3.01,292.13,43.69,-118.64,0,1013.8,52.19,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,38306,2018-04-21 23:51:18:490,,,
6.9612,-5.5331,-6.6256,6.2024,-6.6233,-3.728,-0.9685,2.5928,1.142,-0.0633,-0.5892,-0.1421,1.183,-36.13,39.36,-2.83,293.04,42.47,-121.01,0,1013.8,50.858,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,38405,2018-04-21 23:51:18:589,,,Out
3.989,-10.1642,-2.7468,6.0949,-6.8905,-3.4072,-1.0204,-0.7551,-4.5979,0.2534,0.2674,0.1702,1.183,-36.06,38.69,-2.95,288.4,44.62,-119.21,0,1013.76,50.858,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,38506,2018-04-21 23:51:18:690,,,Out
7.0281,-7.2591,-0.1357,6.5116,-6.8551,-2.6159,-1.522,1.0781,-2.6998,0.2784,0.8266,-0.1643,1.183,-35.83,38.56,-5.35,288.61,44.36,-116.44,0,1013.74,50.858,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,38606,2018-04-21 23:51:18:790,,,Out
4.187,-6.4148,0.1363,6.7547,-6.8044,-2.076,-1.279,1.1688,-0.8097,-0.074,1.4447,0.2352,1.183,-34.93,36.69,-10.07,285.45,43.92,-107.08,0,1013.8,50.858,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,38706,2018-04-21 23:51:18:890,,,Out
6.9719,-4.427,-2.9634,6.745,-7.0249,-1.1793,-1.007,-2.4698,3.0223,-0.0657,1.0581,0.6885,1.183,-33.52,38.4,-12.97,285.79,44.68,-102.59,0,1013.8,47.716,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,38806,2018-04-21 23:51:18:990,,,Out
8.26,-6.393,-0.8757,6.5271,-7.3163,-0.3244,-2.0715,-1.9592,-0.2791,0.5012,0.5623,0.395,1.183,-29.62,40.09,-15.92,287.2,47.99,-96.54,0,1013.84,47.716,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,38906,2018-04-21 23:51:19:090,,,Out
7.9247,-8.6616,-1.2488,6.6156,-7.2428,-0.1086,-3.2715,2.7334,2.4026,-0.0923,0.1866,-0.2491,1.183,-28.87,38.59,-17.88,285.47,47.59,-90.94,0,1013.84,47.716,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,39006,2018-04-21 23:51:19:190,,,Out
5.8153,-6.8293,-0.239,6.9597,-6.6854,-1.762,-0.1562,4.327,0.6099,-0.9313,-1.1943,-0.6341,1.183,-32.14,38.48,-12.58,293.38,42.96,-104.21,0,1013.78,46.249,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,39106,2018-04-21 23:51:19:290,,,Out
8.9733,-10.5491,-2.2305,6.8788,-6.3723,-2.883,0.2907,-0.4486,-1.0044,-1.4275,-1.2455,-0.3796,1.183,-33.49,39.76,-8.54,301.5,40.51,-112.74,0,1013.52,46.249,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,39206,2018-04-21 23:51:19:390,,,Out
4.176,-4.4766,-2.2497,6.4225,-6.0292,-4.317,2.4568,-2.0195,-1.6841,0.6154,-1.2193,-0.2706,1.183,-35.47,38.52,-0.44,304.02,38.33,-119.92,0,1013.52,46.249,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,39306,2018-04-21 23:51:19:490,,,Out
3.2313,-3.7513,-3.7776,6.3043,-6.4621,-3.8383,3.5487,-3.4546,-0.4506,0.8429,-0.0246,0.2162,1.183,-35.97,37.63,-0.32,296.57,39.81,-124.54,0,1013.42,46.244,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,39406,2018-04-21 23:51:19:590,,,Out
11.7483,-10.3927,-6.7729,6.2124,-6.4334,-4.0315,4.3217,-3.8816,2.2271,-0.1898,-0.7935,-0.215,1.183,-36.42,37.67,-1.91,293.82,41.2,-121.33,0,1013.6,46.244,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,39506,2018-04-21 23:51:19:690,,,Out
4.8022,-10.3831,-3.6325,6.0886,-6.5317,-4.0623,0.2741,6.0852,-0.3101,0.675,-0.3324,0.1487,1.183,-37.87,37.21,-0.11,289.93,40.55,-125.48,0,1013.6,46.244,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,39606,2018-04-21 23:51:19:790,,,Out
7.1467,-5.3509,-0.3715,6.4747,-6.4126,-3.6323,-2.2648,-2.1957,-3.1806,0.7381,0.6146,0.0219,1.183,-37.52,36.76,-2.71,288.98,40.82,-119.29,0,1013.68,42.167,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,39706,2018-04-21 23:51:19:890,,,Out
4.5863,-5.0286,-0.8192,6.7819,-6.7276,-2.2319,1.0592,-0.5982,-1.8167,0.7433,1.1955,0.0482,1.183,-36.3,35.61,-8.39,283.32,43.3,-108.22,0,1013.72,42.167,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,39806,2018-04-21 23:51:19:990,,,Out
7.081,-5.908,-1.7813,6.714,-7.1015,-0.8526,-1.4439,-1.8694,1.8509,0.1441,1.5043,0.3073,1.183,-36.24,35.4,-11.81,276.05,44.38,-101.48,0,1013.72,42.167,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,39905,2018-04-21 23:51:20:089,,,Out
7.3572,-4.8096,-1.6739,6.4553,-7.3733,-0.4474,-0.0937,-1.5602,0.8304,0.4411,0.4317,0.299,1.183,-31.05,37.56,-16.98,278.06,48.73,-93.96,0,1013.89,42.167,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,40006,2018-04-21 23:51:20:190,,,Out
8.8855,-9.6055,-1.1672,6.5727,-7.2826,0.0117,-2.4139,2.3772,1.6912,0.3477,0.2661,-0.2001,1.183,-30.67,37.11,-18.77,275.24,48.25,-91.17,0,1013.89,53.715,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,40107,2018-04-21 23:51:20:291,,,Out
9.7656,-6.7553,2.2669,6.8291,-7.0123,-0.6535,2.5826,1.9941,-0.8068,-0.8472,-1.7893,-0.722,1.183,-33.13,35.88,-13.53,278.81,45.63,-95.47,0,1013.89,53.715,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,40206,2018-04-21 23:51:20:390,,,Out
6.9903,-9.7881,-1.2728,6.9234,-6.2086,-3.1234,0.0466,4.7633,-1.2754,-1.9026,-1.1785,-0.3049,1.183,-35.48,35.57,-8.88,286.28,42.72,-106.55,0,1013.48,53.715,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,40306,2018-04-21 23:51:20:490,,,Out
6.346,-5.4294,-2.4837,6.8079,-5.9389,-3.8234,0.0935,-1.791,-0.2936,-0.0814,-1.0711,0.1598,1.183,-36.8,37.75,-2.47,299.65,37.26,-119.32,0,1013.48,53.42,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,40406,2018-04-21 23:51:20:590,,,Out
2.3656,-3.313,-2.615,6.3222,-6.3174,-4.0442,5.6303,-4.4802,-0.5668,0.564,0.1736,-0.1626,1.183,-36.81,37.9,-2.06,294.15,40.09,-122.61,0,1013.37,53.42,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,40506,2018-04-21 23:51:20:690,,,Out
11.5246,-10.0919,-5.5221,6.5178,-6.3277,-3.7034,-0.3921,0.2797,2.1663,0.5773,0.1591,-0.2715,1.183,-36.9,36.95,-3.52,291.75,40.27,-118.52,0,1013.47,53.42,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,40605,2018-04-21 23:51:20:789,,,Out
6.6138,-8.2137,-5.8192,6.4287,-6.2918,-3.9143,-4.2639,6.5368,0.9732,0.6521,-0.4294,0.1282,1.183,-37.65,36.25,-2.42,289.19,39.89,-121.34,0,1013.52,56.031,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,0 / 18,40705,2018-04-21 23:51:20:889,,,Out
6.151,-3.6579,-0.6738,6.7555,-6.1022,-3.6554,-2.3306,-3.5997,-6.97,-0.637,0.3483,0.1407,1.183,-37.44,36.86,-2.4,295.7,38.47,-118.42,0,1013.52,56.031,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,18-Aug,40805,2018-04-21 23:51:20:989,,,Out
8.7004,-9.8589,-1.1303,6.4288,-6.8384,-2.8537,2.2182,4.3837,0.8336,1.8584,0.7846,1.8188,1.183,-33.3,39.7,-8.64,295.26,44.19,-113.94,0,1013.87,56.031,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,18-Aug,40905,2018-04-21 23:51:21:089,,,Out
2.0093,-14.3769,1.4996,3.9209,-8.9786,0.4973,5.9864,-0.3914,7.5801,0.9351,6.2087,0.0887,1.183,-25.85,44.95,-15.23,284.18,58.97,-106.55,0,1013.87,64.971,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,18-Aug,41005,2018-04-21 23:51:21:189,,,Out
-3.3133,-3.7479,4.5196,2.5266,-9.4714,0.382,7.8921,-3.8728,-11.3905,-3.5876,3.9565,0.821,1.183,-8.5,48.93,-20.59,290.79,69.5,-83.84,0,1013.87,64.971,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,18-Aug,41106,2018-04-21 23:51:21:290,,,Out
-9.2547,-3.393,-1.3957,2.9884,-9.2955,-0.9477,19.2552,0.0291,-6.9547,-5.0375,4.6177,0.4101,1.183,3.17,55.61,-9.19,341.69,71.36,-107.6,2,1013.65,64.971,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,18-Aug,41206,2018-04-21 23:51:21:390,,,Out
-13.6579,-18.8657,8.2593,-0.6321,-9.1681,-3.4325,13.2533,9.465,-11.3793,-2.5706,2.3491,4.3517,1.183,12.15,55.98,4.96,33.2,70.51,-152.25,2,1013.59,64.971,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,18-Aug,41306,2018-04-21 23:51:21:490,,,Out
-13.2454,-17.8807,2.1004,-2.9232,-9.039,-2.447,9.3558,8.3262,-4.5664,1.8313,-1.0103,4.0866,1.183,30.69,45.65,5.15,113.5,67.13,129.93,2,1013.59,51.071,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,18-Aug,41406,2018-04-21 23:51:21:590,,,Out
-4.5408,-10.455,-3.8691,-6.9853,-6.8806,-0.3128,-2.0674,2.9478,2.6843,0.961,-1.6104,4.2125,1.183,41.43,29.4,-4.28,143.69,44.54,92.56,2,1013.59,51.071,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,18-Aug,41506,2018-04-21 23:51:21:690,,,
-7.7653,-14.0124,-5.4841,-7.2005,-6.6056,0.8683,-1.6438,3.6226,1.5577,-0.9073,-3.1015,0.2341,1.183,37.85,25.36,-17.1,123.92,42.33,83.12,2,1013.59,51.071,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,18-Aug,41606,2018-04-21 23:51:21:790,,,
-1.9495,-5.5639,4.9219,-7.4653,-6.2239,1.3301,-3.9604,-2.2035,-5.7059,-1.1326,-0.812,0.224,16.903,36.14,26.88,-21.18,112.27,41.18,78.89,2,1013.47,58.261,30.453472,-84.31873,165.6,154.7645462,,0,55.329033,,18-Aug,41705,2018-04-21 23:51:21:889,,,
