ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,,,LABEL_DATA
8.7755,-10.4413,3.8001,6.8281,-7.0016,0.7686,0.1413,1.7594,-0.9839,-0.3112,-1.0905,-0.5333,1.183,-25.81,26.91,-27.06,265.97,45.54,-83.58,0,1006.04,40.647,30.4535,-84.31872,47.74,NaN,,,73.17097,,16-Jul,193106,2018-04-26 00:43:45:167,,,
5.7829,-9.5479,0.684,7.1679,-6.6655,-0.6548,-1.1444,-0.4374,-0.3979,-0.4671,-1.1694,-0.6486,1.183,-29.56,26.91,-21.66,272.02,42.8,-95.22,0,1006.11,40.647,30.4535,-84.31872,47.74,NaN,,,73.17097,,16-Jul,193205,2018-04-26 00:43:45:266,,,
4.9067,-6.0636,-0.3727,7.0228,-6.7199,-1.3265,3.0741,-2.4515,-0.5503,-0.2633,-1.0894,0.3209,1.183,-31.82,27.7,-19.19,272.97,43.24,-100.7,0,1006.11,43.586,30.4535,-84.31872,47.74,NaN,,,73.17097,,16-Jul,193305,2018-04-26 00:43:45:366,,,
3.6282,-4.3263,-0.9293,6.947,-6.809,-1.27,0.8551,-1.6536,1.6474,0.4098,0.0975,0.042,1.183,-32.64,26.72,-19.28,268.32,43.95,-100.36,0,1006.07,43.586,30.4535,-84.31872,47.74,NaN,,,73.17097,,16-Jul,193406,2018-04-26 00:43:45:467,,,Out
7.5018,-7.9225,-0.8693,7.1331,-6.5837,-1.4179,-3.2264,4.2314,1.1925,0.0617,-0.6502,-0.2543,1.183,-32.72,25.79,-18.38,268.16,43.39,-101.76,0,1006.07,43.586,30.4535,-84.31872,47.74,NaN,,,73.17097,,16-Jul,193505,2018-04-26 00:43:45:566,,,Out
8.1429,-9.5672,-4.5552,7.0444,-6.5953,-1.7649,0.8405,2.1356,-3.1548,-0.4047,-0.2386,0.1486,1.183,-33.58,25.99,-18.54,268.6,42.15,-101.24,0,1006.15,43.586,30.4535,-84.31872,47.74,NaN,,,73.17097,,16-Jul,193605,2018-04-26 00:43:45:666,,,Out
5.6754,-4.4467,0.4045,6.8959,-6.789,-1.6098,1.092,-2.3796,-1.708,0.1051,0.1784,0.1456,1.183,-32.7,28.25,-18.73,273.77,43.16,-104.27,0,1006.08,40.701,30.4535,-84.31872,47.74,NaN,,,73.17097,,16-Jul,193705,2018-04-26 00:43:45:766,,,Out
7.6558,-9.5431,-0.0417,6.9213,-6.8281,-1.3074,1.5535,-1.2623,-1.6532,0.054,0.6938,-0.0092,1.183,-31.75,28.1,-18.56,271.57,44.11,-100.7,0,1006.06,40.701,30.4535,-84.31872,47.74,NaN,,,73.17097,,16-Jul,193807,2018-04-26 00:43:45:868,,,Out
6.0336,-6.8233,0.4153,6.8785,-6.9817,-0.4214,0.0687,-0.3778,-0.0867,0.0888,0.9193,0.0994,1.183,-27.89,28.9,-23.27,273.44,45.37,-93.51,0,1006.06,40.701,30.4535,-84.31872,47.74,NaN,,,73.17097,,16-Jul,193906,2018-04-26 00:43:45:967,,,Out
7.4266,-5.2233,-0.2864,6.645,-7.2147,0.1717,-0.8033,-0.1065,0.7884,0.1763,0.5913,0.1662,1.183,-27.94,28.2,-24.26,269.13,45.75,-90.5,0,1006.06,38.546,30.4535,-84.31872,47.74,NaN,,,73.17097,,16-Jul,194005,2018-04-26 00:43:46:066,,,Out
7.6057,-6.3839,-0.7626,6.4616,-7.3727,0.355,-0.4307,-1.3637,1.4478,0.0581,0.4627,0.1897,1.183,-24.5,29.95,-26.05,271.65,48.73,-86.86,0,1006.06,38.546,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,194105,2018-04-26 00:43:46:166,,,Out
10.4062,-6.9449,0.5317,6.8909,-6.9617,0.5351,-0.2007,3.0439,-2.3746,0.0788,-0.8759,-0.1236,1.183,-24.87,27.31,-26.68,269.66,45.21,-85.56,0,1006.03,38.546,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,194205,2018-04-26 00:43:46:266,,,Out
6.0765,-8.8352,2.1473,7.085,-6.7847,-0.0866,-0.2604,2.8185,-0.0463,-0.2397,-1.0437,-0.5919,1.183,-29.2,26.44,-22.18,267.21,43.76,-90.7,0,1006.05,41.892,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,194306,2018-04-26 00:43:46:367,,,Out
8.4986,-7.4313,0.3038,7.1834,-6.5622,-1.2542,-0.1044,-0.7551,-0.8401,-0.0172,-0.9259,0.4571,1.183,-31.88,25.83,-20.25,270.1,40.9,-95.44,0,1005.99,41.892,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,194405,2018-04-26 00:43:46:466,,,Out
3.7356,-4.8621,-0.3799,7.1802,-6.5788,-1.1838,2.0296,-2.1775,0.221,0.3201,-0.4427,-0.0823,1.183,-31.66,27.03,-18.74,273.09,42.39,-101.49,0,1005.99,41.892,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,194506,2018-04-26 00:43:46:567,,,Out
6.6567,-5.6085,-3.1218,7.029,-6.6478,-1.6236,0.9685,2.5289,-1.58,-0.3709,-0.8524,0.3378,1.183,-33.53,26.95,-17.7,270.34,42.66,-103.01,0,1006.25,59.322,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,194605,2018-04-26 00:43:46:666,,,Out
7.9733,-11.2371,1.0186,7.3201,-6.2266,-1.9699,1.8086,-0.3047,0.788,-0.3701,0.4307,-0.1796,1.183,-33.02,27.44,-18.24,271.71,42.72,-102.92,0,1006.25,59.322,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,194705,2018-04-26 00:43:46:766,,,Out
11.4029,-11.5381,-9.2234,7.595,-6.0809,-1.2548,-3.6366,11.5516,-3.6018,3.3181,-0.3177,-0.9528,1.183,-35.94,22.69,-18.66,265.24,38.31,-99.38,0,1006.67,59.322,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,194807,2018-04-26 00:43:46:868,,,Out
7.7609,-23.6945,5.0428,8.4716,-4.2067,-2.6022,1.3801,8.6859,-17.0635,-4.8211,0.5168,-1.6851,1.183,-40.1,16.35,-15.88,270.15,25.39,-107.08,0,1007.25,59.322,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,194905,2018-04-26 00:43:46:966,,,Out
-4.9153,-6.2647,0.2342,9.3723,-2.8651,-0.4334,11.8523,2.0761,-6.4874,-2.9514,4.2653,-1.6938,1.183,-36.43,16.89,-23.15,283.83,16.98,-92.65,0,1007.25,59.491,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,195006,2018-04-26 00:43:47:067,,,Out
-2.9576,-4.1361,8.1385,9.1339,-3.3889,1.1501,9.3142,-0.2447,-6.8631,-1.6769,3.3519,2.197,1.183,-34.03,22.48,-21.7,299.45,14.82,-90.62,2,1006.23,59.491,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,195106,2018-04-26 00:43:47:167,,,Out
-1.025,-4.797,7.2521,3.4444,-8.6678,3.0401,13.6262,9.7968,-0.9497,-0.071,3.8891,4.9774,1.183,-12.05,33.01,-29.68,300.43,35.82,-64.17,2,1006.08,59.491,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,195206,2018-04-26 00:43:47:267,,,Out
-6.6785,-24.919,9.4447,-2.0402,-9.5286,1.1308,-6.7825,8.2136,-8.4013,-3.5062,-1.7289,9.03,1.183,24.1,32.6,-18.48,168.94,76.24,61,2,1006.08,52.779,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,195307,2018-04-26 00:43:47:368,,,Out
1.6335,-9.5913,5.0368,-6.2322,-7.2286,2.2678,-4.6108,8.6105,0.0789,-2.5766,-7.2751,3.5578,1.183,28.13,26.08,-23.71,123.02,56.76,80.15,2,1006.05,52.779,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,195405,2018-04-26 00:43:47:466,,,Out
-2.2915,-16.3287,3.2748,-5.9248,-6.7498,3.9463,-7.872,4.7355,1.273,-3.5727,-8.0367,2.2166,23.242,11.56,28.82,-32.78,85.64,43.48,56.33,2,1006.05,52.779,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,195505,2018-04-26 00:43:47:566,,,Out
-6.6904,-9.8176,5.7948,-3.527,-8.0924,4.2791,1.6406,0.0138,2.143,-0.8658,0.5508,-1.5056,23.242,-4.27,35.17,-28.62,80.97,55.58,39.5,2,1006.02,54.073,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,195605,2018-04-26 00:43:47:666,,,Out
-7.2288,-8.4848,5.0955,-1.9409,-9.3556,2.2229,12.8601,2.166,-11.4342,-2.0829,0.7308,-1.9567,23.242,-9.1,38.67,-23.98,77.43,65.47,40.81,2,1006.09,54.073,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,195706,2018-04-26 00:43:47:767,,,Out
-10.8052,-9.1326,11.1467,-1.6187,-9.0241,3.4902,7.1669,1.6007,1.3878,2.4192,-2.3874,0.2509,23.242,-10.94,37.08,-24.71,89.84,72.49,41.13,2,1006.26,54.073,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,195805,2018-04-26 00:43:47:866,,,Out
-9.0743,-10.2775,4.0736,-1.4177,-7.0321,6.6914,1.1944,-0.4233,6.863,1.8394,-2.0686,1.4728,23.242,-15.57,28.1,-31.44,101.07,54.42,15.24,2,1006.26,45.883,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,195905,2018-04-26 00:43:47:966,,,Out
1.6836,-5.2654,3.8937,-1.4908,-6.5042,7.1909,-3.8346,-1.7342,1.5871,0.8519,-0.514,1.2336,23.242,-16.61,27.31,-33.88,88.96,41.53,11.71,2,1006.03,45.883,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,196005,2018-04-26 00:43:48:066,,,Out
2.5347,-3.9519,8.7215,-0.7337,-6.3237,7.4638,2.7352,-0.8797,-5.8757,1.2934,-1.5562,-2.2245,23.242,-14.06,26.88,-33.89,86.1,41,16.38,2,1006.03,45.883,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,196105,2018-04-26 00:43:48:166,,,Out
-2.6568,-4.9126,14.0865,0.3164,-4.1499,8.8834,5.7045,3.8858,3.372,4.7231,-0.5843,-1.2921,23.242,-23.73,11.92,-38.05,103.79,25.03,-2.04,2,1006.02,45.883,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,196207,2018-04-26 00:43:48:268,,,Out
-1.0059,-8.0153,2.3836,0.0778,-1.495,9.6951,7.0636,5.2585,6.8447,0.629,1.1204,-0.8528,48.596,-23.25,-0.82,-39.57,107.41,8.77,-0.46,2,1006.08,38.571,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,196306,2018-04-26 00:43:48:367,,,Out
-8.7878,-10.7832,-0.1604,-1.1067,-3.2968,9.1729,1.195,12.1321,-2.3421,-1.7575,0.8102,-0.8122,48.596,-18.57,2.29,-41.14,114.89,19.64,6.88,2,1006.27,38.571,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,196406,2018-04-26 00:43:48:467,,,Out
-1.432,-13.8136,9.5431,-2.2258,-3.602,8.8491,0.6575,5.2204,2.4856,0.2202,3.0555,-3.245,48.596,-12.66,2.56,-44.5,117.1,21.54,14.12,2,1006.27,38.571,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,196505,2018-04-26 00:43:48:566,,,
-3.0877,-9.4107,6.2362,-1.3759,-5.4615,8.0322,1.2527,3.7091,-0.6624,-0.1858,2.5153,-7.2288,48.596,1.6,0.6,-46.08,152.2,26.72,15.25,2,1006.03,47.006,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,196606,2018-04-26 00:43:48:667,,,
-5.3809,-8.8918,11.6745,-0.5213,-5.0535,8.3921,7.1973,3.164,-0.2127,2.0912,2.9251,-6.2285,48.596,14.42,0.14,-44.43,205.99,31.01,3.55,2,1006.03,47.006,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,196706,2018-04-26 00:43:48:767,,,
-7.7516,-6.8113,6.9115,-0.333,-2.9282,9.3568,5.6481,2.9434,2.0971,1.1115,-0.2864,-2.089,48.596,18.74,-2.6,-42.79,218.21,22,4.85,2,1005.98,47.006,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,196805,2018-04-26 00:43:48:866,,,
-2.7117,-4.6863,8.0522,1.1656,-2.6322,9.3781,2.8095,2.0382,1.5783,0.349,-0.7515,-1.3066,48.596,17.66,-3,-42.97,233.21,15.9,-1.86,2,1005.94,44.85,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,196905,2018-04-26 00:43:48:966,,,
-0.3947,-4.8284,8.8702,1.3447,-2.5836,9.3676,2.1612,0.947,0.6359,-0.1119,0.7046,-2.1506,14.79,15.61,1.41,-44.18,245.84,15.27,-8.17,2,1005.94,44.85,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,197006,2018-04-26 00:43:49:067,,,
-1.4571,-2.5468,6.5025,1.0709,-1.7294,9.5968,2.5868,-0.2209,2.8857,0.4066,0.3454,-1.8049,14.79,19.22,1.15,-41.87,255.69,10.15,-6.37,2,1005.86,44.85,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,197105,2018-04-26 00:43:49:166,,,
-1.9024,-2.66,7.4752,0.7805,-1.8959,9.5934,1.3573,1.7321,-1.1407,-0.7618,1.0157,-2.1105,14.79,19.75,3.53,-41.81,260.63,11.14,-4.65,2,1005.89,50.754,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,197205,2018-04-26 00:43:49:266,,,
-1.204,-4.5117,10.571,-0.2615,-3.2853,9.2398,-1.2916,-0.2748,-2.3821,-0.6543,0.4362,-0.2543,14.79,24.07,13.07,-37.52,274.16,16.44,-0.45,2,1005.89,50.754,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,197305,2018-04-26 00:43:49:366,,,
0.6904,-2.5288,10.475,-0.3668,-3.0048,9.3313,0.4765,0.9216,0.248,0.0659,0.1947,-0.4476,14.79,25.67,14.71,-36.33,273.92,19.77,1.51,2,1005.92,50.754,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,197405,2018-04-26 00:43:49:466,,,
-1.5717,-4.2216,8.6915,-0.1479,-2.385,9.5145,0.3698,-0.6737,2.2039,0.8607,-0.2092,-0.2651,14.79,24.84,12.62,-36.85,278.2,14.07,0.89,2,1005.95,50.754,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,197505,2018-04-26 00:43:49:566,,,
-1.1742,-2.294,8.9697,-0.751,-2.9273,9.3329,0.4429,-0.4588,0.3144,-0.6219,0.8247,-0.5565,14.79,25.94,13.42,-35.85,276.13,15.46,3.05,2,1005.95,56.03,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,197605,2018-04-26 00:43:49:666,,,
-0.705,-3.6196,10.2951,-1.0504,-2.7684,9.3525,0.3525,0.5018,-0.1105,0.4561,0.7233,-0.2132,13.734,27.38,15.97,-33,282.77,16.39,6.41,2,1006,56.03,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,197705,2018-04-26 00:43:49:766,,,
-0.945,-1.5235,8.3004,-1.7673,-2.4009,9.346,-1.2301,0.3374,1.0051,-0.0867,0.2513,-0.6598,13.734,29.52,14.67,-32.13,283.12,14.17,10.71,2,1006.01,56.03,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,197806,2018-04-26 00:43:49:867,,,
-0.7564,-3.9904,9.5406,-1.621,-2.6313,9.3105,0.3997,1.0046,-0.225,-0.185,0.2333,-1.0368,13.734,30,17.25,-32.11,285.2,15.56,9.88,2,1006.01,56.331,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,197906,2018-04-26 00:43:49:967,,,
-1.931,-3.9543,10.0132,-2.2788,-2.6703,9.1604,0.187,0.7681,0.2014,0.2343,0.377,-0.2083,13.734,30.19,18.84,-29.36,290.15,16.31,12.32,2,1006.03,56.331,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,198005,2018-04-26 00:43:50:066,,,
-2.5708,-3.0609,9.1125,-2.4249,-2.8872,9.0565,1.014,1.0387,0.8196,-0.0337,0.2211,-0.3879,13.734,30.96,19.72,-28.56,292.32,15.96,14.28,2,1006.03,56.331,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,198106,2018-04-26 00:43:50:167,,,
-3.6225,-3.8844,8.1241,-2.3614,-3.1918,8.9706,1.223,1.1723,1.3822,-0.632,-0.2885,0.0233,13.734,30.28,23.41,-27.26,295.94,18.99,14.75,2,1006.02,54.3,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,198206,2018-04-26 00:43:50:267,,,
3.0349,-4.6658,10.3563,-2.8349,-2.3606,9.0899,5.2321,2.3627,-0.0542,3.1014,0.2862,-1.6134,13.734,30.14,25.03,-25.03,299,20.83,17.57,2,1006.06,54.3,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,198305,2018-04-26 00:43:50:366,,,
-7.6191,-4.0361,10.0912,-3.0925,-0.9409,9.2621,-0.8638,-0.3794,1.2185,2.1036,0.291,0.4705,13.734,29.36,19.51,-30.13,312.15,5.5,18.46,2,1006.05,54.3,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,198406,2018-04-26 00:43:50:467,,,
-2.1495,-0.352,6.9858,-3.9803,-1.1022,8.8982,-1.1509,-1.6435,2.1811,-2.0538,0.5906,1.107,13.734,32.86,19.3,-27.62,307.79,6.45,24.1,2,1006.05,48.755,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,198506,2018-04-26 00:43:50:567,,,
-3.2071,0.2404,5.6245,-3.6285,-1.7929,8.9362,-3.8452,-2.9589,4.1622,-1.4257,-1.2539,2.5354,13.734,36,12.32,-26.2,281.79,10.53,22.1,2,1006.02,48.755,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,198606,2018-04-26 00:43:50:667,,,
-0.0509,-0.1919,6.6596,-5.3692,-1.4036,8.0893,-3.2207,0.9603,-0.4266,-1.3758,1.9123,5.7084,13.734,40.24,4.39,-22.74,264.6,8.23,33.57,2,1006.02,48.755,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,198705,2018-04-26 00:43:50:766,,,
-4.7506,-2.1339,13.8634,-5.0499,1.5787,8.2609,1.9521,2.4647,-5.3369,-1.3939,-0.4614,3.1067,13.734,38.05,-18.3,-20.3,233.94,-4.95,34.29,2,1006.04,48.755,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,198805,2018-04-26 00:43:50:866,,,
-5.6351,0.2151,11.4238,-4.4372,1.0909,8.6809,0.5496,0.3511,-2.0313,-2.018,-0.8361,1.7703,13.734,30.56,-23.24,-27.85,218.75,-6.38,27.07,2,1006.05,46.384,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,198906,2018-04-26 00:43:50:967,,,
-5.1887,1.3251,9.8585,-3.8872,-0.5025,8.993,-0.4637,-1.3454,0.1357,-1.3334,-0.6087,-0.1402,13.734,29.4,-20.28,-30.76,215.01,-1.74,25.05,2,1006.05,46.384,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,199005,2018-04-26 00:43:51:066,,,
-3.4423,0.61,9.0453,-2.8748,-1.224,9.2991,-1.3501,-1.0958,0.3903,-0.9076,-0.6715,-0.417,13.734,27.3,-16.13,-34.53,211.53,6.84,20.77,2,1006.05,46.384,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,199105,2018-04-26 00:43:51:166,,,
-0.9032,-1.3802,9.2912,-2.4476,-0.7593,9.4694,-0.7369,0.2968,-0.5801,0.593,-0.4712,0.5893,11.621,23.7,-17.1,-36.66,214.7,4.44,14.49,2,1006.07,52.29,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,199205,2018-04-26 00:43:51:266,,,
-2.1471,-1.1394,10.3479,-2.797,-0.7681,9.3714,2.2001,0.3814,0.1211,-0.2589,0.3223,1.4355,11.621,23.45,-18.9,-35.28,210.96,3.4,15.51,2,1006.07,52.29,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,199305,2018-04-26 00:43:51:366,,,
-4.9547,-0.8673,8.8054,-2.301,-0.8624,9.4973,0.0983,1.4628,0.2859,-0.2501,-0.9689,0.5882,11.621,18.96,-18.89,-37.91,202.87,5.04,13.62,2,1006.09,52.29,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,199405,2018-04-26 00:43:51:466,,,
-2.2509,-2.2591,9.3859,-2.2405,-0.5971,9.532,0.6331,1.3134,-0.0091,0.0062,0.4392,0.0904,11.621,17.32,-20.75,-38.65,197.97,3.49,13.23,2,1006.1,56.336,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,199507,2018-04-26 00:43:51:568,,,
-3.0818,-1.2995,9.7793,-2.1252,-0.2841,9.5728,0.7829,-0.1637,-0.2757,0.3133,0.1414,-0.2268,11.621,18.3,-22.04,-37.13,198.92,3.09,14.34,2,1006.1,56.336,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,199606,2018-04-26 00:43:51:667,,,
-2.165,-0.0558,9.6078,-1.8706,-0.2668,9.6263,-1.6683,0.0694,0.3917,0.0716,-0.2956,0.0942,11.621,17.67,-22.77,-37.82,201.11,1.66,12.52,2,1006.1,56.336,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,199706,2018-04-26 00:43:51:767,,,
-0.5976,-0.3219,9.1652,-1.8914,1.1988,9.551,-1.1161,-0.4138,-0.861,0.932,0.1415,0.7176,11.621,16.12,-25.63,-36.03,199.09,-1.28,11.21,2,1006.1,56.336,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,199805,2018-04-26 00:43:51:866,,,
-2.1423,2.0752,12.5177,-2.1715,1.6899,9.4162,1.1038,-1.2634,-1.4978,0.2357,0.8102,1.0551,24.298,14,-31.76,-32.89,193.75,-9.92,12.99,2,1006.1,55.478,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,199905,2018-04-26 00:43:51:966,,,
-3.3611,3.1118,9.9617,-1.5937,0.8508,9.6422,0.0294,0.2177,2.394,-1.0709,-0.7426,0.7241,24.298,9.75,-29.11,-35.56,188.85,-4.98,9.38,2,1006.1,55.478,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,200005,2018-04-26 00:43:52:066,,,
-1.9215,1.3263,7.9934,-1.5277,0.6762,9.6667,1.2249,-1.4365,1.1661,-0.078,0.0988,0.5316,24.298,8.54,-28.06,-36.89,187.01,-3.95,8.98,2,1006.1,55.478,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,200106,2018-04-26 00:43:52:167,,,
-2.7117,2.1763,8.2369,-1.8396,1.5183,9.5156,1.572,-1.3589,0.0069,0.4669,0.0276,0.3225,24.298,9.12,-30.42,-34.89,185.21,-8.9,10.94,2,1006.09,56.176,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,200206,2018-04-26 00:43:52:267,,,
-2.9648,2.5628,10.4342,-2.4676,1.9291,9.2965,0.5377,0.1341,-1.304,0.1363,0.5779,0.0115,24.298,10.16,-32.23,-33.59,185.47,-9.63,12.42,2,1006.1,56.176,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,200308,2018-04-26 00:43:52:369,,,
-3.188,1.3709,10.6921,-2.2102,2.0107,9.3439,0.7789,0.8447,-0.4001,-0.0077,-0.4957,-0.1952,24.298,11.29,-33.63,-32.23,185.18,-11.34,14.87,2,1006.1,56.176,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,200405,2018-04-26 00:43:52:466,,,
-2.6699,0.5992,9.6282,-1.8229,2.1315,9.4005,0.2553,1.8751,-0.2939,0.6539,-0.5635,-0.1971,24.298,11.05,-33.46,-32.58,187.7,-10.98,12.68,2,1006.1,50.575,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,200506,2018-04-26 00:43:52:567,,,
-2.1805,0.2139,9.3032,-1.5633,2.5717,9.337,0.38,-1.4864,1.4474,0.7154,-0.3872,0.1952,19.016,9.18,-34.71,-31.88,188.14,-15.2,9.51,2,1006.09,50.575,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,200606,2018-04-26 00:43:52:667,,,
-1.8689,2.6639,8.5043,-0.5914,2.6415,9.4292,0.542,0.7484,0.4637,-0.3582,-1.0575,-0.3142,19.016,7.59,-35.91,-31.32,192.99,-15.62,3.59,2,1006.09,50.575,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,200705,2018-04-26 00:43:52:766,,,
-0.9199,1.9331,9.9473,-0.1873,2.2916,9.5367,0.0782,1.3036,0.1852,-0.2981,-0.3094,-0.0842,19.016,7.17,-34.35,-32.32,193.27,-14.24,1.95,2,1006.09,54.931,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,200805,2018-04-26 00:43:52:866,,,
-0.9438,1.6538,9.5263,-0.1953,2.0684,9.5875,-0.8229,1.4359,0.372,-0.4254,0.154,-0.3945,19.016,7.25,-34.53,-34.1,193.14,-12.17,1.17,2,1006.1,54.931,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,200905,2018-04-26 00:43:52:966,,,
0.1222,1.0795,9.1604,-0.5017,2.5928,9.4479,0.0424,-0.1882,-1.7048,-0.3467,0.5293,-0.1779,19.016,9.11,-33.45,-33.53,197.54,-15.33,3.04,2,1006.11,54.931,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,201006,2018-04-26 00:43:53:067,,,
-0.8877,2.8698,11.4634,-0.4752,3.05,9.3117,-0.0259,0.6743,0.0444,0.247,0.2704,0.2041,19.016,7.54,-36.39,-30.16,193.48,-15.33,3.04,2,1006.11,54.931,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,201105,2018-04-26 00:43:53:166,,,
-0.8232,1.8019,8.6675,-0.5768,2.0975,9.5658,-0.1709,0.4051,1.4311,-0.1475,-0.6282,0.3809,19.016,9.13,-34.13,-33.14,193.88,-14.2,4.98,2,1006.1,54.833,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,201206,2018-04-26 00:43:53:267,,,
0.4708,2.7278,9.0909,-0.079,2.9456,9.357,-0.8064,1.1976,0.8226,1.5324,-0.4798,-0.1849,11.621,6.96,-36.63,-29.21,194.27,-17.47,0.48,2,1006.1,54.833,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 16,201305,2018-04-26 00:43:53:366,,,
