ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.8627,-4.6425,-2.0782,-0.029,-8.8195,-4.2879,-2.983,2.513,3.6989,-0.8515,-1.1411,-0.6903,0,5.8,20.2,31.9,163.92,64.07,179.61,0,1010.06,49.491,30.44556,-84.30094,30.39,83.00903293,,2.91,12.903226,133.67,15 / 15,83422,2018-04-16 20:39:08:325
2.6983,-11.4087,-8.2028,0.0481,-8.8941,-4.1306,-0.4024,2.6355,1.9447,1.3268,0.1161,0.2248,0,4.9,20.5,31.7,165.05,65.09,-179.33,0,1010.06,47.232,30.44556,-84.30094,30.39,83.00903293,,2.91,12.903226,133.67,15 / 15,83522,2018-04-16 20:39:08:425
-4.4701,-7.791,-5.1381,0.1665,-9.4191,-2.7244,-1.8209,-3.1891,-8.6891,-0.358,0.9102,-1.0873,0,5.7,21.2,30.6,161.68,65.09,-179.33,0,1010.06,47.232,30.44556,-84.30094,30.39,83.00903293,,2.91,12.903226,133.67,15 / 15,83622,2018-04-16 20:39:08:525
2.7702,-15.2372,-2.0303,0.1694,-9.2247,-3.3235,2.6007,-6.0125,1.2932,-0.358,0.9102,-1.0873,0,5.4,23.1,28.2,161.68,65.09,-179.33,0,1010.06,47.232,30.445559,-84.30094,30.41,83.00903293,,2.87,12.903226,147.4,15 / 15,83722,2018-04-16 20:39:08:625
6.862,-17.8948,2.5307,-0.0924,-9.6155,-1.9244,2.7309,-2.2409,0.8805,1.4722,-0.0452,0.5962,0,4.8,24.8,26.3,169.78,78.67,177.25,0,1010.06,47.38,30.445559,-84.30094,30.41,83.00903293,,2.87,12.903226,147.4,15 / 15,83822,2018-04-16 20:39:08:725
-2.8205,-8.5667,-0.1101,-0.0924,-9.6155,-1.9244,2.7309,-2.2409,0.8805,1.4282,1.4062,0.391,0,4.8,24.8,26.3,169.78,78.67,177.25,0,1010.06,47.38,30.445559,-84.30094,30.41,83.00903293,,2.87,12.903226,147.4,15 / 15,83922,2018-04-16 20:39:08:825
1.9178,-9.6106,0.5962,-0.4913,-9.7859,-0.4053,1.449,0.8577,0.7452,1.0055,0.281,0.1625,0,4.6,26.9,22.8,221.08,86.28,129.52,0,1010.07,47.38,30.445559,-84.30094,30.41,83.00903293,,2.87,12.903226,147.4,15 / 15,84022,2018-04-16 20:39:08:925
-0.3089,-9.4215,0.4453,-0.6087,-9.7655,0.6586,-0.0067,0.6146,-0.6179,0.8735,0.1991,0.4142,0,4.9,28.5,20.2,219.86,86.28,129.52,0,1010.07,47.38,30.445559,-84.30094,30.41,83.00903293,,2.87,12.903226,147.4,15 / 15,84122,2018-04-16 20:39:09:025
0.8643,-10.7431,-0.8404,-1.0118,-9.6579,1.368,1.8761,-1.0852,-2.2084,0.8735,0.1991,0.4142,0,5.3,30.2,17,307.79,84.75,42.75,0,1010.05,45.423,30.445559,-84.30094,30.41,83.00903293,,2.87,12.903226,147.4,15 / 15,84221,2018-04-16 20:39:09:124
-0.0072,-11.981,-1.834,-0.9858,-9.7211,0.8354,1.9938,-2.1305,-2.849,-0.292,0.3323,0.2505,0,6.1,31.1,14.4,314.56,80.01,36.49,0,1010.05,45.423,30.445559,-84.30094,30.41,83.00903293,,2.87,12.903226,147.4,15 / 15,84321,2018-04-16 20:39:09:224
-3.0383,-11.6146,-1.1421,-0.5914,-9.6232,-1.7929,-3.5722,-3.8781,2.935,-2.5998,0.0012,-0.4313,0,5.9,29.4,18.2,301.56,82.43,49.72,0,1010.04,45.423,30.445559,-84.30094,30.41,83.00903293,,2.87,12.903226,147.4,15 / 15,84422,2018-04-16 20:39:09:325
0.8763,-13.202,0.7159,-0.5914,-9.6232,-1.7929,-3.5722,-3.8781,2.935,-1.4759,0.722,-0.8467,0,5.9,29.4,18.2,301.56,82.43,49.72,0,1010.04,46.99,30.445559,-84.30094,30.41,83.00903293,,2.87,12.903226,147.4,15 / 15,84522,2018-04-16 20:39:09:425
-0.8955,-8.2794,-1.3408,0.1758,-8.9764,-3.9449,-1.0713,0.697,2.6042,-1.2022,-1.1069,-0.744,0,2,22.1,31.5,197.23,78.9,161.74,0,1010.03,46.99,30.445559,-84.30094,30.41,83.00903293,,2.87,12.903226,147.4,15 / 15,84623,2018-04-16 20:39:09:526
-2.107,-5.684,-0.249,0.2209,-8.5404,-4.8149,-3.0006,3.4765,4.1229,1.157,-0.0648,0.0501,0,3.5,18.8,32.8,164,60.56,-177.37,0,1010.03,46.99,30.445559,-84.30094,30.41,83.00903293,,2.87,12.903226,147.4,15 / 15,84722,2018-04-16 20:39:09:625
-1.3815,-5.7151,-1.9681,0.0556,-9.0736,-3.7198,1.3929,-0.7812,-3.0392,1.157,-0.0648,0.0501,0,3.1,19.7,33.3,166.48,60.56,-177.37,0,1010.04,46.964,30.445559,-84.30094,30.41,83.00903293,,2.87,12.903226,147.4,15 / 15,84822,2018-04-16 20:39:09:725
1.7095,-14.5572,-13.2044,0.65,-9.1222,-3.5401,-1.567,6.3377,0.8705,-0.1979,0.6952,-1.1362,0,4.2,22.4,29.9,153.43,68.47,-169.6,0,1010.04,46.964,30.445559,-84.30094,30.41,83.00903293,,2.87,12.903226,147.4,15 / 15,84922,2018-04-16 20:39:09:825
-2.7223,-13.3217,-4.1325,0.5658,-9.0332,-3.775,-6.6592,9.5336,11.2356,0.5632,0.0501,0.0232,0,4.8,23.2,29.1,149.52,68.47,-169.6,0,1010.03,46.964,30.445559,-84.30094,30.41,83.00903293,,2.87,12.903226,147.4,15 / 15,85022,2018-04-16 20:39:09:925
-11.0831,0.522,-1.1804,0.5658,-9.0332,-3.775,-6.6592,9.5336,11.2356,1.8338,1.8815,1.6163,0,4.8,23.2,29.1,149.52,68.47,-169.6,0,1010.03,47.235,30.445559,-84.30094,30.41,83.00903293,,2.87,12.903226,147.4,15 / 15,85122,2018-04-16 20:39:10:025
-4.0583,-6.4214,-2.5331,-0.0595,-9.5876,-2.0599,-3.9988,3.1662,-0.4732,1.1851,1.3195,0.6365,0,4.8,24.5,26.4,168.18,77.87,178.35,0,1010.05,47.235,30.445559,-84.30094,30.41,83.00903293,,2.87,12.903226,147.4,15 / 15,85221,2018-04-16 20:39:10:124
1.4414,-9.3089,0.7015,-0.4715,-9.7761,-0.6123,1.4076,1.1184,1.2253,1.1851,1.3195,0.6365,0,5.4,28,19.7,206.35,85.48,142.4,0,1010.05,47.235,30.445559,-84.30094,30.41,83.00903293,,2.87,12.903226,147.4,15 / 15,85322,2018-04-16 20:39:10:225
-0.1317,-9.0312,-0.4717,-0.6039,-9.775,0.5039,0.1609,1.4262,-0.1663,1.003,0.5815,0.5339,0,5.3,28.5,18,300.42,85.4,50.15,0,1010.05,47.235,30.445559,-84.30094,30.41,83.00903293,,2.87,12.903226,147.4,15 / 15,85422,2018-04-16 20:39:10:325
2.095,-10.609,-0.9912,-0.8218,-9.6859,1.2957,-0.2724,-1.0237,-2.0283,0.3311,0.2651,0.1881,0,5.3,30.4,14.6,319.91,81,32.39,0,1010.05,47.578,30.445559,-84.30094,30.41,83.00903293,,2.87,12.903226,147.4,15 / 15,85522,2018-04-16 20:39:10:425
4.0559,-12.5556,-0.9098,-0.9893,-9.7368,0.621,5.0452,-2.8188,-1.5308,-0.9615,0.3262,0.3958,0,5.4,31.3,12.8,319.4,81,32.39,0,1010.05,47.578,30.445559,-84.30094,30.41,83.00903293,,2.87,12.903226,147.4,15 / 15,85621,2018-04-16 20:39:10:524
-6.5747,-12.2563,-1.415,-0.9893,-9.7368,0.621,5.0452,-2.8188,-1.5308,-0.9615,0.3262,0.3958,0,5.8,31.4,13.4,319.4,81,32.39,0,1010.05,47.578,30.445555,-84.30093,30.43,83.00903293,,2.71,12.903226,96.3,15 / 15,85722,2018-04-16 20:39:10:625
-0.5196,-10.4271,1.1469,-0.7289,-9.5805,-1.9628,-5.8458,-2.6758,0.5478,-2.4874,1.2816,0.1808,0,4.9,24.7,25.4,191.78,77.67,159.63,0,1010.05,45.182,30.445555,-84.30093,30.43,83.00903293,,2.71,12.903226,96.3,15 / 15,85822,2018-04-16 20:39:10:725
-1.4054,-7.4079,-0.7015,-0.5491,-9.0096,-3.8335,-0.2027,0.4932,1.5709,-1.4087,-0.9762,-0.7917,0,4.9,24.7,25.4,191.78,77.67,159.63,0,1010.05,45.182,30.445555,-84.30093,30.43,83.00903293,,2.71,12.903226,96.3,15 / 15,85921,2018-04-16 20:39:10:824
-3.3975,-4.7957,-2.0663,-0.1951,-8.7807,-4.3625,-2.8887,3.5492,3.2467,-0.2162,-0.931,-0.766,0,5.4,20.4,29,177.49,66.74,171.85,0,1010.04,45.182,30.445555,-84.30093,30.43,83.00903293,,2.71,12.903226,96.3,15 / 15,86022,2018-04-16 20:39:10:925
-0.0766,-8.5859,-3.4765,-0.058,-9.1082,-3.6342,-0.0186,0.5223,0.1578,1.5882,-0.3396,0.2382,0,5.5,21.6,28.9,177.49,66.74,171.85,0,1010.04,45.788,30.445555,-84.30093,30.43,83.00903293,,2.71,12.903226,96.3,15 / 15,86122,2018-04-16 20:39:11:025
-0.8428,-8.9761,-3.3783,0.3881,-9.2874,-3.1248,-1.8366,4.0247,1.2381,-1.0177,-2.463,-0.8845,0,6.2,21.6,29.3,163.65,68.25,179.09,0,1010.03,45.788,30.445555,-84.30093,30.43,83.00903293,,2.71,12.903226,96.3,15 / 15,86222,2018-04-16 20:39:11:125
-2.8228,-16.1518,-5.0854,0.3881,-9.2874,-3.1248,-1.8366,4.0247,1.2381,-1.0177,-2.463,-0.8845,0,6.5,24.1,26.2,147.46,71.27,-172.92,0,1010.03,45.788,30.445555,-84.30093,30.43,83.00903293,,2.71,12.903226,96.3,15 / 15,86322,2018-04-16 20:39:11:225
-3.3687,-9.4813,1.1062,0.2204,-9.1802,-3.4417,0.6104,4.0229,9.4656,-0.8503,-0.3946,-0.8564,0,6.5,25.8,24.4,146.47,69.41,-176.34,0,1010.05,47.608,30.445555,-84.30093,30.43,83.00903293,,2.71,12.903226,96.3,15 / 15,86422,2018-04-16 20:39:11:325
-3.3616,-6.3568,-0.6991,-0.1923,-9.6044,-1.972,1.296,-0.0781,0.4468,0.606,-0.8772,-0.121,0,6.4,27,22,166.96,78.34,174.43,0,1010.05,47.608,30.445555,-84.30093,30.43,83.00903293,,2.71,12.903226,96.3,15 / 15,86522,2018-04-16 20:39:11:425
-0.3089,-8.4877,0.4358,-0.3702,-9.782,-0.5872,0.0613,1.2943,1.023,0.8222,0.2957,0.3519,0,6.4,27,22,166.96,78.34,174.43,0,1010.05,47.608,30.445555,-84.30093,30.43,83.00903293,,2.71,12.903226,96.3,15 / 15,86622,2018-04-16 20:39:11:525
-0.6297,-9.0887,0.4382,-0.6599,-9.7735,0.4612,0.4756,0.2299,-0.2194,0.8222,0.2957,0.3519,0,6.2,29.2,18,195.48,85.94,147.77,0,1010.05,47.608,30.445557,-84.30092,30.45,83.00903293,,2.64,12.903226,109.97,15 / 15,86722,2018-04-16 20:39:11:625
0.5579,-9.5699,-0.4669,-1.0188,-9.6753,1.2333,1.7419,-0.3974,-1.4775,0.9823,0.2028,0.4496,0,6.3,30.9,15.2,291.53,85.29,55.05,0,1010.05,45.254,30.445557,-84.30092,30.45,83.00903293,,2.64,12.903226,109.97,15 / 15,86821,2018-04-16 20:39:11:724
1.075,-11.4159,0.431,-1.0188,-9.6753,1.2333,1.7419,-0.3974,-1.4775,0.0232,0.1576,0.1796,0,6.8,32,12,307.34,80.61,39.56,0,1010.05,45.254,30.445557,-84.30092,30.45,83.00903293,,2.64,12.903226,109.97,15 / 15,86922,2018-04-16 20:39:11:825
1.0415,-14.4087,-1.9011,-0.9558,-9.7106,0.9807,1.4346,-2.2512,-1.6918,-1.9865,0.1368,-0.2541,0,7.1,32.7,10.9,300.82,81.97,44.26,0,1010.07,45.254,30.445557,-84.30092,30.45,83.00903293,,2.64,12.903226,109.97,15 / 15,87022,2018-04-16 20:39:11:925
-5.5188,-11.1717,-2.4781,-0.7646,-9.7111,-1.1312,-4.7542,-1.4606,-1.3469,-1.6909,0.7856,-0.4081,0,3.2,27.3,24.9,212.02,82,145.94,0,1010.07,45.364,30.445557,-84.30092,30.45,83.00903293,,2.64,12.903226,109.97,15 / 15,87122,2018-04-16 20:39:12:025
-0.9457,-9.9722,-1.269,-0.2336,-9.2071,-3.3682,-0.5708,0.2716,1.4049,-1.6909,0.7856,-0.4081,0,3.2,27.3,24.9,212.02,82,145.94,0,1010.07,45.364,30.445557,-84.30092,30.45,83.00903293,,2.64,12.903226,109.97,15 / 15,87222,2018-04-16 20:39:12:125
-2.4278,-7.19,-1.3025,-0.123,-8.8985,-4.1196,-2.4724,1.3063,3.7221,-1.2718,-0.7599,-0.7636,0,1.8,23.2,31.9,180.57,69.86,176.03,0,1010.07,45.364,30.445557,-84.30092,30.45,83.00903293,,2.64,12.903226,109.97,15 / 15,87322,2018-04-16 20:39:12:225
-1.8029,-4.779,-2.4398,0.0143,-9.0731,-3.7214,-0.9242,2.01,2.1723,0.3531,-0.1527,-0.2896,0,1.3,21.7,31.9,179.87,65.15,178.29,0,1010.08,45.768,30.445557,-84.30092,30.45,83.00903293,,2.64,12.903226,109.97,15 / 15,87422,2018-04-16 20:39:12:325
-0.4142,-7.1014,-2.1261,0.0143,-9.0731,-3.7214,-0.9242,2.01,2.1723,1.7397,-0.7807,-0.2272,0,0.9,21.6,32.8,177.09,67.7,-179.78,0,1010.08,45.768,30.445557,-84.30092,30.45,83.00903293,,2.64,12.903226,109.97,15 / 15,87521,2018-04-16 20:39:12:424
-0.5076,-12.8668,-9.6513,0.1943,-9.5397,-2.2642,-0.7018,-3.3271,-7.3871,-0.1014,-1.5785,-0.2724,0,0.5,23.7,30.7,171.5,76.6,-175.1,0,1010.07,45.768,30.445555,-84.30091,30.47,83.00903293,,2.1,12.903226,104.35,15 / 15,87622,2018-04-16 20:39:12:525
-11.4805,0.1556,0.9864,0.2779,-9.4225,-2.7037,0.5721,-12.8251,-3.2988,1.0592,-0.5119,0.4496,0,0.7,25,29.7,169.37,73.91,-174.13,0,1010.07,46.989,30.445555,-84.30091,30.47,83.00903293,,2.1,12.903226,104.35,15 / 15,87722,2018-04-16 20:39:12:625
-1.9585,-7.1373,0.3017,-0.1865,-9.656,-1.7022,6.6032,-5.076,1.0582,1.0592,-0.5119,0.4496,0,0.7,25,29.7,169.37,73.91,-174.13,0,1010.09,46.989,30.445555,-84.30091,30.47,83.00903293,,2.1,12.903226,104.35,15 / 15,87822,2018-04-16 20:39:12:725
0.2706,-9.4167,-0.8787,-0.3295,-9.7974,-0.2682,0.6001,0.3807,-0.6105,1.201,0.9444,0.0208,0,0.6,26,28.4,185.11,79.94,173.75,0,1010.09,46.989,30.445555,-84.30091,30.47,83.00903293,,2.1,12.903226,104.35,15 / 15,87922,2018-04-16 20:39:12:825
-0.1628,-9.3592,-0.5267,-0.573,-9.765,0.697,-0.5116,1.3228,-0.9652,0.9187,0.4667,0.3201,0,0.4,27.4,26.5,232.87,87.52,129.14,0,1010.08,46.989,30.445555,-84.30091,30.47,83.00903293,,2.1,12.903226,104.35,15 / 15,88021,2018-04-16 20:39:12:924
0.0862,-9.5795,-0.565,-0.573,-9.765,0.697,-0.5116,1.3228,-0.9652,0.9481,0.4533,0.4765,0,0.1,29.5,23.3,324.47,84.72,39.42,0,1010.08,47.204,30.445555,-84.30091,30.47,83.00903293,,2.1,12.903226,104.35,15 / 15,88122,2018-04-16 20:39:13:025
-0.3663,-9.297,-0.5674,-1.0027,-9.6528,1.41,2.0251,-0.4343,-1.6494,0.0611,0.3641,0.6426,0,0.3,31.2,20.5,331.39,79.84,35.42,0,1010.07,47.204,30.445555,-84.30091,30.47,83.00903293,,2.1,12.903226,104.35,15 / 15,88222,2018-04-16 20:39:13:125
-0.2897,-13.1589,-1.9513,-1.1605,-9.6616,1.2151,0.8707,-3.4973,-3.1664,-2.6695,-0.3885,-0.1271,0,1.2,32,18.9,322.95,80.13,43.68,0,1010.07,47.204,30.445555,-84.30091,30.47,83.00903293,,2.1,12.903226,104.35,15 / 15,88322,2018-04-16 20:39:13:225
-8.5691,-12.8381,-1.518,-0.7041,-9.7086,-1.1904,-8.4564,-4.7552,0.9965,-2.6695,-0.3885,-0.1271,0,1.2,32,18.9,322.95,80.13,43.68,0,1010.06,48.714,30.445555,-84.30091,30.47,83.00903293,,2.1,12.903226,104.35,15 / 15,88422,2018-04-16 20:39:13:325
1.2067,-11.3896,-1.8915,0.2887,-9.1364,-3.5515,-0.9926,1.2329,2.7183,-1.5663,0.6316,-0.6414,0,-0.8,24.4,30.6,216.46,81.89,149.4,0,1010.06,48.714,30.445555,-84.30091,30.47,83.00903293,,2.1,12.903226,104.35,15 / 15,88522,2018-04-16 20:39:13:425
-2.8157,-5.0495,-0.0072,0.2389,-8.5807,-4.7418,-2.6189,2.7291,3.9469,-1.4746,-1.2254,-0.5278,0,-0.4,17.3,36.8,173.93,68.69,-175.35,0,1010.06,48.714,30.445555,-84.30091,30.47,83.00903293,,2.1,12.903226,104.35,15 / 15,88622,2018-04-16 20:39:13:525
-2.2171,-4.8556,-1.5491,0.2389,-8.5807,-4.7418,-2.6189,2.7291,3.9469,0.854,0.0171,0.2334,0,1.6,16,36,173.93,68.69,-175.35,0,1010.06,46.617,30.445555,-84.30091,30.47,83.00903293,,2.1,12.903226,104.35,15 / 15,88722,2018-04-16 20:39:13:625
-0.0192,-8.763,-3.4645,-0.0781,-8.9693,-3.9642,0.0589,0.2063,0.4997,0.8271,-0.3457,-0.6414,0,1.5,16.5,35.7,177.17,66.15,178.87,0,1010.05,46.617,30.445555,-84.30091,30.47,83.00903293,,2.1,12.903226,104.35,15 / 15,88821,2018-04-16 20:39:13:724
-1.4988,-13.4726,-1.3216,0.2353,-9.2903,-3.1314,-3.4724,3.8241,0.8449,0.8039,-0.3738,0.0696,0,3.8,18,33.3,165.58,71.32,-175.7,0,1010.05,46.617,30.445555,-84.30091,30.47,83.00903293,,2.1,12.903226,104.35,15 / 15,88922,2018-04-16 20:39:13:825
-9.206,-0.6417,2.4493,0.3048,-9.2475,-3.2497,1.3832,-1.9553,7.7079,0.8039,-0.3738,0.0696,0,4.7,19.6,31,160.32,70.56,-174.64,0,1010.05,48.337,30.445555,-84.30091,30.47,83.00903293,,2.1,12.903226,104.35,15 / 15,89022,2018-04-16 20:39:13:925
-2.5906,-8.3656,-0.5076,-0.3926,-9.6309,-1.8057,2.6025,-2.1465,0.0531,1.0776,-0.0635,0.9859,0,4.7,19.6,31,160.32,70.56,-174.64,0,1010.05,48.337,30.445555,-84.30091,30.47,83.00903293,,2.1,12.903226,104.35,15 / 15,89121,2018-04-16 20:39:14:024
2.2195,-10.1589,0.2514,-0.7359,-9.7691,-0.4393,2.0982,-0.9142,0.3339,0.9823,0.5986,0.2578,0,4.9,20.8,28.8,182.93,79.14,167.73,0,1010.06,48.337,30.445555,-84.30091,30.47,83.00903293,,2.1,12.903226,104.35,15 / 15,89222,2018-04-16 20:39:14:125
-0.668,-9.1725,-0.668,-0.7359,-9.7691,-0.4393,2.0982,-0.9142,0.3339,1.0409,0.5315,0.1686,0,4.6,22.3,26,231.66,84.99,120.83,0,1010.06,48.337,30.445555,-84.30091,30.47,83.00903293,,2.1,12.903226,104.35,15 / 15,89322,2018-04-16 20:39:14:225
1.1469,-9.9937,-1.1947,-0.8188,-9.7497,0.666,-0.7255,0.9028,-0.6612,0.8112,0.4875,0.4765,0,4.1,24.3,23.1,304.36,83.82,50.88,0,1010.06,46.254,30.445555,-84.30091,30.47,83.00903293,,2.1,12.903226,104.35,15 / 15,89421,2018-04-16 20:39:14:324
0.838,-10.4821,-1.4007,-1.1266,-9.6746,1.1412,2.1346,-0.4555,-1.3136,-0.1417,0.2566,0.2639,0,3.6,25.6,20.4,312.57,80.59,44.63,0,1010.06,46.254,30.445555,-84.30091,30.47,83.00903293,,2.1,12.903226,104.35,15 / 15,89522,2018-04-16 20:39:14:425
2.2793,-15.625,-1.4366,-1.0974,-9.7321,0.5023,0.9657,-2.8067,-2.7529,-0.1417,0.2566,0.2639,0,3.6,25.9,18.9,291.44,82.93,65.4,0,1010.06,46.254,30.445555,-84.30091,30.47,83.00903293,,2.1,12.903226,104.35,15 / 15,89621,2018-04-16 20:39:14:524
1.3145,-11.1166,0.905,-0.5087,-9.5197,-2.2991,-0.7603,-2.4636,6.7908,-2.9016,-0.2602,-0.7746,0,3.6,25.9,18.9,291.44,82.93,65.4,0,1010.06,46.411,30.445553,-84.300896,30.53,83.00903293,,2.63,12.903226,87.54,15 / 15,89724,2018-04-16 20:39:14:627
-2.7821,-5.3392,-0.7805,0.0895,-8.9619,-3.9807,-2.8716,3.6227,3.2002,-1.4905,-0.2114,-0.9236,0,-0.1,20,27,195.67,76.11,167.52,0,1010.06,46.411,30.445553,-84.300896,30.53,83.00903293,,2.63,12.903226,87.54,15 / 15,89822,2018-04-16 20:39:14:725
-2.1189,-6.4574,-1.2594,0.0895,-8.9619,-3.9807,-2.8716,3.6227,3.2002,-0.9102,-1.0275,-0.2639,0,-0.6,15.4,30.5,180.78,66.04,-178.71,0,1010.06,46.411,30.445553,-84.300896,30.53,86.0309227,,2.63,12.903226,87.54,15 / 15,89922,2018-04-16 20:39:14:825
-1.0942,-5.9522,-0.9409,-0.1005,-8.5598,-4.7843,-2.3441,3.1703,2.754,1.2193,-0.1124,-0.0134,0,1.1,14.4,29.3,180.78,66.04,-178.71,0,1010.04,47.69,30.445553,-84.300896,30.53,86.0309227,,2.63,12.903226,87.54,15 / 15,90022,2018-04-16 20:39:14:925
4.8245,-18.5221,-14.8876,-0.2106,-9.1277,-3.5791,1.0486,-0.5476,-3.3164,-0.0489,0.9236,-0.8222,0,1.2,14,29.7,181.92,68.56,176.63,0,1010.04,47.69,30.445553,-84.300896,30.53,86.0309227,,2.63,12.903226,87.54,15 / 15,90122,2018-04-16 20:39:15:025
-4.0918,-9.3856,-2.7055,0.1578,-9.2553,-3.2379,-4.2496,-0.1303,0.5324,-0.0489,0.9236,-0.8222,0,2.4,15.9,27.8,181.92,68.56,176.63,0,1010.05,47.69,30.445553,-84.300896,30.53,86.0309227,,2.63,12.903226,87.54,15 / 15,90222,2018-04-16 20:39:15:125
-4.9394,-0.984,6.771,0.1396,-9.3424,-2.9784,-6.8101,3.9481,6.0215,-0.7477,0.204,-0.474,0,2.6,17.2,27.7,168.59,72.3,-177.32,0,1010.05,48.267,30.445553,-84.300896,30.53,86.0309227,,2.63,12.903226,87.54,15 / 15,90322,2018-04-16 20:39:15:225
-3.5818,-6.7519,-1.5539,-0.4772,-9.7425,-1.0129,-3.1884,2.7081,2.2603,1.4025,-0.0159,-0.0892,0,2.4,18.5,27.5,203.01,83.44,154.77,0,1010.04,48.267,30.445553,-84.300896,30.53,86.0309227,,2.63,12.903226,87.54,15 / 15,90422,2018-04-16 20:39:15:325
1.5204,-8.9929,-1.4892,-0.4772,-9.7425,-1.0129,-3.1884,2.7081,2.2603,0.9652,0.4887,0.1197,0,2.4,18.5,27.5,203.01,83.44,154.77,0,1010.04,48.267,30.445553,-84.300896,30.53,86.0309227,,2.63,12.903226,87.54,15 / 15,90522,2018-04-16 20:39:15:425
0.2873,-9.2587,-0.5914,-0.8142,-9.7712,0.1729,1.2859,0.3905,-0.6494,0.8051,0.3812,0.4862,0,2.1,21,24.4,281.36,85.13,78.01,0,1010.07,48.267,30.445553,-84.300896,30.53,86.0309227,,2.63,12.903226,87.54,15 / 15,90621,2018-04-16 20:39:15:524
0.3089,-9.6705,-0.1724,-1.0566,-9.7068,0.912,1.3655,0.0363,-1.0844,0.8051,0.3812,0.4862,0,2.4,22.8,22.5,281.74,85.13,78.01,0,1010.07,47.363,30.445557,-84.30088,30.57,86.0309227,,2.86,12.903226,85.56,15 / 15,90721,2018-04-16 20:39:15:624
1.6209,-10.3289,0.3807,-1.2761,-9.6705,1.0113,2.3057,-0.2777,-2.0456,0.0745,0.7074,0.2248,0,2.7,24.4,20.4,309.51,81.82,49.2,0,1010.06,47.363,30.445557,-84.30088,30.57,86.0309227,,2.86,12.903226,85.56,15 / 15,90822,2018-04-16 20:39:15:725
1.3647,-13.0727,-1.269,-1.271,-9.721,-0.2368,-2.8616,-2.7052,-1.9037,-2.4386,-0.0929,-0.6316,0,3.6,25.1,19.9,309.51,81.82,49.2,0,1010.06,47.363,30.445557,-84.30088,30.57,86.0309227,,2.86,12.903226,85.56,15 / 15,90922,2018-04-16 20:39:15:825
-9.0216,-13.0967,-0.8356,-0.4256,-9.3081,-3.0574,1.5174,-1.1668,2.3295,-1.4025,0.4838,-0.5938,0,3,21.6,26.2,259.26,82.42,100.55,0,1010.08,45.903,30.445557,-84.30088,30.57,86.0309227,,2.86,12.903226,85.56,15 / 15,91021,2018-04-16 20:39:15:924
0.1461,-9.4478,-0.996,-0.4256,-9.3081,-3.0574,1.5174,-1.1668,2.3295,-1.4025,0.4838,-0.5938,0,2.7,14.7,32.8,183.38,71.65,172.07,0,1010.08,45.903,30.445557,-84.30088,30.57,86.0309227,,2.86,12.903226,85.56,15 / 15,91122,2018-04-16 20:39:16:025
-2.0543,-7.1685,-0.3424,-0.0846,-8.8526,-4.2184,-1.9696,1.6841,3.876,-1.1044,-0.8858,-0.6487,0,2.7,14.7,32.8,183.38,71.65,172.07,0,1010.08,45.903,30.445557,-84.30088,30.57,86.0309227,,2.86,12.903226,85.56,15 / 15,91222,2018-04-16 20:39:16:125
-1.7742,-4.8484,-1.743,0.1246,-8.7958,-4.3346,-1.1661,3.2985,2.8022,0.9407,-0.0843,-0.1393,0,4,14.6,32.9,171.88,64.52,178.85,0,1010.08,43.069,30.445557,-84.30088,30.57,86.0309227,,2.86,12.903226,85.56,15 / 15,91322,2018-04-16 20:39:16:225
0.9577,-11.0927,-7.9131,-0.011,-9.3862,-2.8405,3.9472,-6.89,-11.372,0.7233,0.3176,-0.5877,0,3.8,14.2,33.7,171.88,64.52,178.85,0,1010.09,43.069,30.445557,-84.30088,30.57,86.0309227,,2.86,12.903226,85.56,15 / 15,91422,2018-04-16 20:39:16:325
-0.261,-4.0128,-3.5148,0.3332,-9.2489,-3.2429,-0.4122,-10.4895,-3.1689,1.0482,0.204,0.1979,0,6.1,18.4,29.7,165.96,73.16,179.78,0,1010.09,43.069,30.445557,-84.30088,30.57,86.0309227,,2.86,12.903226,85.56,15 / 15,91522,2018-04-16 20:39:16:425
2.6313,-7.8317,4.8125,0.3002,-9.465,-2.5482,0.8538,-8.3436,5.0071,1.4771,1.4111,1.5821,0,6,19.5,28.8,165.96,73.16,179.78,0,1010.1,43.142,30.445557,-84.30088,30.57,86.0309227,,2.86,12.903226,85.56,15 / 15,91622,2018-04-16 20:39:16:525
