ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-2.276955,-0.0838,-9.483723,-2.298078,-0.115517,-9.532863,0.016334,0.007774,0.053928,-0.001222,0,0.001222,0,-29.1,-48.2,51.7,219.7716,0.6733,166.4488,0,1010.3396,44.90897,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 6,61321,2018-04-16 21:17:54:332
-2.272167,-0.117319,-9.483723,-2.297939,-0.116045,-9.532886,0.009013,0.013091,0.063529,0.002443,0.002443,0,0,-29.1,-48.1,51.5,219.7722,0.6749,166.4464,0,1010.3396,40.37656,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 6,61422,2018-04-16 21:17:54:433
-2.224281,-0.035914,-9.498088,-2.29761,-0.115265,-9.532989,0.023049,-0.006843,0.073209,0.001222,-0.001222,0.002443,0,-29,-48.1,51.5,219.7722,0.6749,166.4464,0,1010.3311,40.37656,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 6,61521,2018-04-16 21:17:54:532
-2.183579,-0.093377,-9.490906,-2.293395,-0.109374,-9.534035,0.109817,0.015998,0.043129,0.012217,0.00733,0.013439,0,-29,-48.1,51.6,219.7713,0.6735,166.4492,0,1010.3311,40.37656,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 6,61621,2018-04-16 21:17:54:632
-2.197944,-0.138868,-9.411894,-2.295023,-0.114476,-9.533611,-0.037,-0.124951,-0.012362,0.015882,-0.021991,0.018326,0,-29,-48.2,51.6,219.7727,0.639,166.4746,0,1010.3262,39.81134,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 6,61722,2018-04-16 21:17:54:733
-2.40864,-0.256187,-9.466963,-2.319868,-0.135136,-9.527305,-0.131869,-0.061195,0.038794,-0.001222,-0.003665,0.004887,0,-28.9,-48.1,51.6,219.765,0.6688,166.4647,0,1010.3262,39.81134,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 6,61822,2018-04-16 21:17:54:833
-2.423006,-0.059857,-9.543579,-2.319868,-0.135136,-9.527305,-0.131869,-0.061195,0.038794,-0.001222,-0.003665,0.004887,0,-28.9,-48.2,51.6,219.7927,0.7896,166.315,0,1010.3347,39.81134,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 6,61921,2018-04-16 21:17:54:932
-2.370332,-0.038308,-9.534002,-2.336332,-0.13057,-9.523349,-0.034,0.092262,-0.010653,-0.006109,0.023213,-0.018326,0,-29,-48.3,51.7,219.8573,0.7629,166.2161,0,1010.3347,37.65675,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 6,62022,2018-04-16 21:17:55:033
-2.185973,-0.146051,-9.474146,-2.309204,-0.118249,-9.530139,0.113654,-0.073293,0.058388,-0.012217,0.0281,-0.019548,0,-29,-48.1,51.6,219.8573,0.7629,166.2161,0,1010.3345,37.65675,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,62121,2018-04-16 21:17:55:132
-2.238647,-0.088588,-9.483723,-2.293123,-0.118632,-9.534005,0.064053,0.018073,0.07662,-0.009774,-0.003665,-0.014661,0,-29,-48.1,51.6,219.8573,0.7629,166.2161,0,1010.3345,37.65675,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,62222,2018-04-16 21:17:55:233
-2.269772,-0.119714,-9.507666,-2.290549,-0.119213,-9.534604,0.020777,-5.01E-04,0.026938,0,-0.002443,0.003665,0,-29.1,-48,51.5,219.7482,0.6931,166.4761,0,1010.3547,37.65675,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,62321,2018-04-16 21:17:55:332
-2.279349,-0.057463,-9.498088,-2.288835,-0.116482,-9.535073,0.009485,0.044654,0.046562,0.001222,-0.00733,0.00733,0,-29.2,-48.2,51.6,219.7384,0.6965,166.4915,0,1010.3547,35.97081,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,62422,2018-04-16 21:17:55:433
-2.281744,-0.06704,-9.510059,-2.288835,-0.116482,-9.535073,0.009485,0.044654,0.046562,0.001222,-0.00733,0.00733,0,-29.2,-48.4,51.8,219.7399,0.6806,166.5019,0,1010.3533,35.97081,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,62522,2018-04-16 21:17:55:533
-2.291321,-0.150839,-9.447808,-2.289309,-0.111723,-9.535018,0.007565,-0.010385,0.046507,0.002443,-0.002443,0.009774,0,-29.1,-48.4,51.9,219.7535,0.6528,166.4991,0,1010.3533,35.97081,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,62622,2018-04-16 21:17:55:633
-2.293715,-0.138868,-9.474146,-2.293944,-0.113593,-9.533874,2.29E-04,-0.025275,0.059728,-0.001222,-0.006109,0.006109,0,-29.1,-48.5,51.9,219.7637,0.6637,166.4712,0,1010.3552,35.19475,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,62721,2018-04-16 21:17:55:732
-2.305687,-0.143656,-9.483723,-2.297623,-0.116654,-9.53296,-0.017641,-0.007848,0.037266,0.001222,-0.001222,0.006109,0,-29.1,-48.5,51.9,219.7637,0.6637,166.4712,0,1010.3552,35.19475,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,62822,2018-04-16 21:17:55:833
-2.334418,-0.136474,-9.495694,-2.301242,-0.118819,-9.532054,-0.03557,-8.94E-04,0.0196,0,0.004887,-0.00733,0,-29,-48.5,51.6,219.7678,0.6816,166.4491,0,1010.3665,35.19475,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,62922,2018-04-16 21:17:55:933
-2.322446,-0.081405,-9.502876,-2.30446,-0.11764,-9.531286,0.034688,0.031446,0.021227,-0.004887,0.008552,-0.00733,0,-28.8,-48.5,51.8,219.774,0.6942,166.4273,0,1010.3665,37.71629,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,63021,2018-04-16 21:17:56:032
-2.224281,-0.119714,-9.47654,-2.30446,-0.11764,-9.531286,0.034688,0.031446,0.021227,-0.004887,0.008552,-0.00733,0,-28.8,-48.5,52.1,219.7874,0.6873,166.408,0,1010.3677,37.71629,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,63122,2018-04-16 21:17:56:133
-2.257801,-0.131685,-9.464568,-2.295389,-0.114269,-9.533527,0.04956,0.006527,0.025862,0.002443,-0.001222,0.006109,0,-29,-48.5,52.2,219.7667,0.6676,166.4626,0,1010.3677,37.71629,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,63222,2018-04-16 21:17:56:233
-2.310475,-0.10056,-9.471751,-2.292232,-0.112917,-9.534296,-0.020638,0.026723,0.024237,-0.001222,-0.004887,0.006109,0,-29.1,-48.6,52.2,219.1862,0.6597,166.4815,0,1010.3672,39.05167,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,63322,2018-04-16 21:17:56:333
-2.267378,-0.110137,-9.486116,-2.293209,-0.112526,-9.534078,0.023436,-0.004793,0.050355,0.002443,0.002443,0.004887,0,-29.1,-48.6,52.2,219.1862,0.6597,166.4815,0,1010.3672,39.05167,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,63421,2018-04-16 21:17:56:432
-2.291321,-0.107742,-9.481328,-2.293247,-0.112638,-9.534064,0.001926,0.004896,0.052736,0.006109,0.001222,0.003665,0,-29.1,-48.7,52.2,219.1903,0.6575,166.4757,0,1010.3689,39.05167,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,63522,2018-04-16 21:17:56:533
-2.296109,-0.134079,-9.486116,-2.293182,-0.114462,-9.534043,-0.002927,-0.019617,0.047927,0.001222,0,0.002443,0,-29.1,-48.6,52.2,219.1901,0.6581,166.4755,0,1010.3689,39.05167,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,63622,2018-04-16 21:17:56:633
-2.298504,-0.10056,-9.457385,-2.293182,-0.114462,-9.534043,-0.002927,-0.019617,0.047927,0.001222,0,0.002443,0,-29.1,-48.6,52.3,219.1854,0.6688,166.4758,0,1010.3694,36.66808,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,63721,2018-04-16 21:17:56:732
-2.272167,-0.119714,-9.469357,-2.295421,-0.11427,-9.533527,-0.019843,0.016105,0.035439,0,0.008552,0.003665,0,-29.2,-48.7,52.6,219.349,0.6676,166.4624,0,1010.3694,36.66808,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,63821,2018-04-16 21:17:56:832
-2.264984,-0.119714,-9.481328,-2.295383,-0.11402,-9.533506,0.035188,0.023037,0.018659,0,0,0,0,-29.2,-48.7,52.5,219.3495,0.6662,166.4626,0,1010.3665,36.66808,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,63922,2018-04-16 21:17:56:933
-2.264984,-0.134079,-9.471751,-2.293933,-0.113458,-9.533899,0.016978,-0.006255,0.052571,0.003665,0,0,0,-29.2,-48.7,52.5,219.3495,0.6662,166.4626,0,1010.3665,36.86148,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,64022,2018-04-16 21:17:57:033
-2.269772,-0.153234,-9.471751,-2.292828,-0.114383,-9.53413,0.023056,-0.038851,0.062379,0.001222,-0.002443,0.003665,0,-29.3,-48.7,52.2,219.1903,0.6629,166.4713,0,1010.364,36.86148,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,64122,2018-04-16 21:17:57:133
-2.260195,-0.122108,-9.474146,-2.292876,-0.114802,-9.534114,0.030286,-0.004912,0.081517,-0.001222,-0.001222,-0.003665,0,-29.2,-48.7,52.1,219.1844,0.6683,166.4779,0,1010.364,36.86148,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,64221,2018-04-16 21:17:57:232
-2.281744,-0.107742,-9.466963,-2.292876,-0.114802,-9.534114,0.030286,-0.004912,0.081517,-0.001222,-0.001222,-0.003665,0,-29.3,-48.7,52.1,219.1836,0.6708,166.4776,0,1010.3569,35.85076,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,64322,2018-04-16 21:17:57:333
-2.293715,-0.10056,-9.488511,-2.29275,-0.114848,-9.534151,0.001429,-0.009654,0.04564,0,-0.002443,-0.003665,0,-29.4,-48.7,52.2,219.183,0.671,166.4784,0,1010.3569,35.85076,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,64422,2018-04-16 21:17:57:433
-2.274561,-0.119714,-9.483723,-2.293057,-0.114643,-9.534091,0.023285,0.002112,0.040792,0.001222,0.003665,0.002443,0,-29.3,-48.8,52.2,219.1845,0.6698,166.4766,0,1010.3662,35.85076,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,64522,2018-04-16 21:17:57:533
-2.272167,-0.112531,-9.47654,-2.293057,-0.114643,-9.534091,0.020891,0.004506,0.057551,0.001222,0,-0.003665,0,-29.3,-48.8,52.2,219.1845,0.6698,166.4766,0,1010.3662,33.995,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,64622,2018-04-16 21:17:57:633
-2.269772,-0.107742,-9.471751,-2.292959,-0.114657,-9.534091,0.023186,0.006915,0.06234,0.001222,0,0.001222,0,-29.3,-48.8,52,219.1845,0.6698,166.4766,0,1010.353,33.995,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,64722,2018-04-16 21:17:57:733
-2.269772,-0.122108,-9.47654,-2.292626,-0.114694,-9.534178,0.022853,-0.007414,0.057638,-0.001222,0,0.002443,0,-29.4,-48.8,52,219.1842,0.6699,166.4771,0,1010.353,33.995,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,64821,2018-04-16 21:17:57:832
-2.291321,-0.136474,-9.478934,-2.292626,-0.114694,-9.534178,0.022853,-0.007414,0.057638,-0.001222,0,0.002443,0,-29.4,-48.9,51.9,219.183,0.6701,166.4791,0,1010.3511,33.995,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,64921,2018-04-16 21:17:57:932
-2.250618,-0.114925,-9.481328,-2.292488,-0.114829,-9.5342,0.013139,-0.012067,0.076815,-0.001222,0,-0.001222,0,-29.5,-49,51.9,219.1822,0.6709,166.4799,0,1010.3511,38.82378,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,65021,2018-04-16 21:17:58:032
-2.269772,-0.095771,-9.47654,-2.292488,-0.114829,-9.5342,-0.020381,0.03103,0.028929,0,0.001222,0.001222,0,-29.4,-49,51.9,219.1822,0.6709,166.4799,0,1010.3384,38.82378,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,65122,2018-04-16 21:17:58:133
-2.269772,-0.107742,-9.47654,-2.292806,-0.114668,-9.534151,0.020639,-0.005046,0.052823,0.001222,0.001222,0,0,-29.4,-49,51.9,219.1822,0.6709,166.4799,0,1010.3384,38.82378,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,65222,2018-04-16 21:17:58:233
-2.260195,-0.119714,-9.466963,-2.292651,-0.114807,-9.534187,0.006118,0.019036,0.076802,0.001222,0,-0.001222,0,-29.5,-49.1,51.9,219.1837,0.67,166.4781,0,1010.3403,37.66383,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,65322,2018-04-16 21:17:58:333
-2.284138,-0.148445,-9.481328,-2.292479,-0.115243,-9.53421,-0.00363,-0.014048,0.079219,0,-0.001222,0.001222,0,-29.5,-49,51.7,219.1828,0.6708,166.479,0,1010.3403,37.66383,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,65421,2018-04-16 21:17:58:432
-2.274561,-0.119714,-9.483723,-2.292479,-0.115243,-9.53421,-0.00363,-0.014048,0.079219,0,-0.001222,0.001222,0,-29.5,-49.1,51.7,219.1812,0.6733,166.48,0,1010.3342,37.66383,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,65522,2018-04-16 21:17:58:533
-2.281744,-0.093377,-9.478934,-2.29255,-0.115447,-9.534198,0.027566,-0.004266,0.048081,-0.001222,0.001222,-0.002443,0,-29.5,-49,51.7,219.1809,0.6745,166.4796,0,1010.3342,38.35411,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,65622,2018-04-16 21:17:58:633
-2.284138,-0.105348,-9.495694,-2.29255,-0.115447,-9.534198,0.008412,5.22E-04,0.055264,0,0,0.001222,0,-29.4,-49,51.7,219.1809,0.6745,166.4796,0,1010.3279,38.35411,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,65721,2018-04-16 21:17:58:732
-2.264984,-0.117319,-9.478934,-2.29255,-0.115447,-9.534198,0.027566,-0.001872,0.055264,-0.001222,0.002443,0,0,-29.4,-49,51.7,219.1809,0.6745,166.4796,0,1010.3279,38.35411,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,65821,2018-04-16 21:17:58:832
-2.274561,-0.126897,-9.490906,-2.292546,-0.11568,-9.534172,0.025168,0.005543,0.057632,-0.001222,0,-0.002443,0,-29.5,-49,51.8,219.1809,0.6745,166.4796,0,1010.3354,36.27336,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,65922,2018-04-16 21:17:58:933
-2.298504,-0.0838,-9.505271,-2.292451,-0.115756,-9.534206,0.029862,-0.020717,0.072032,0,0.001222,0,0,-29.5,-49,51.7,219.1803,0.6759,166.4796,0,1010.3354,36.27336,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,66022,2018-04-16 21:17:59:033
-2.272167,-0.122108,-9.488511,-2.292451,-0.115756,-9.534206,0.029862,-0.020717,0.072032,0,0.001222,0,0,-29.5,-49.1,51.8,219.1798,0.6763,166.4802,0,1010.3306,36.27336,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,66122,2018-04-16 21:17:59:133
-2.26259,-0.134079,-9.478934,-2.292451,-0.115756,-9.534206,0.013102,-0.006352,0.072032,0,-0.001222,-0.001222,0,-29.4,-49,51.8,219.1798,0.6763,166.4802,0,1010.3306,36.27336,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,66221,2018-04-16 21:17:59:232
-2.279349,-0.146051,-9.474146,-2.292368,-0.115808,-9.534245,0.013019,-0.030243,0.060099,0,0,0,0,-29.3,-49,52,219.1794,0.6766,166.4807,0,1010.344,35.31358,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,66321,2018-04-16 21:17:59:332
-2.276955,-0.105348,-9.474146,-2.292269,-0.11651,-9.534254,-0.013418,0.003979,0.052926,0.002443,-0.001222,0,0,-29.3,-49,52,219.1794,0.6766,166.4807,0,1010.344,35.31358,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,66422,2018-04-16 21:17:59:433
-2.267378,-0.119714,-9.486116,-2.29217,-0.116524,-9.534254,0.039158,-0.00319,0.040955,0,0,0,0,-29.3,-49,51.9,219.1773,0.6807,166.4813,0,1010.354,35.31358,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,66521,2018-04-16 21:17:59:532
-2.264984,-0.112531,-9.47654,-2.291765,-0.116885,-9.534374,0.010021,0.011537,0.053046,0,0,0,0,-29.4,-49,51.4,219.0206,0.6808,166.4818,0,1010.354,37.81394,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,66621,2018-04-16 21:17:59:632
-2.267378,-0.134079,-9.469357,-2.291765,-0.116885,-9.534374,0.010021,0.011537,0.053046,0,0,0,0,-29.5,-49,51.5,219.1748,0.6829,166.4843,0,1010.3574,37.81394,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,66721,2018-04-16 21:17:59:732
-2.269772,-0.117319,-9.481328,-2.291765,-0.116885,-9.534374,0.021993,-4.34E-04,0.053046,-0.001222,-0.001222,0,0,-29.6,-49.1,51.6,219.846,0.6829,166.4843,0,1010.3574,37.81394,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,66822,2018-04-16 21:17:59:833
-2.281744,-0.129291,-9.483723,-2.291868,-0.116796,-9.534348,0.04125,-0.012495,0.055414,0.001222,-0.002443,0,0,-29.5,-49.1,51.8,219.1753,0.6824,166.4837,0,1010.3508,38.37799,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,66922,2018-04-16 21:17:59:933
-2.300898,-0.105348,-9.483723,-2.291868,-0.116796,-9.534348,-0.004241,0.004265,0.062597,0.001222,-0.002443,-0.001222,0,-29.5,-49.1,51.8,219.1753,0.6824,166.4837,0,1010.3508,38.37799,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,67021,2018-04-16 21:18:00:032
-2.298504,-0.102954,-9.474146,-2.291868,-0.116796,-9.534348,-0.006636,0.013842,0.060203,0.002443,0,0.001222,0,-29.6,-49.2,51.9,219.8465,0.6824,166.4837,0,1010.3464,38.37799,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,67121,2018-04-16 21:18:00:132
-2.269772,-0.129291,-9.478934,-2.291752,-0.117274,-9.534372,0.007614,0.021503,0.055438,-0.002443,-0.001222,0,0,-29.6,-49.1,51.8,219.8465,0.6824,166.4837,0,1010.3464,37.35465,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,67221,2018-04-16 21:18:00:232
-2.296109,-0.117319,-9.474146,-2.291752,-0.117274,-9.534372,0.007614,0.021503,0.055438,-0.002443,-0.001222,0,0,-29.6,-49.1,51.7,219.845,0.6852,166.4844,0,1010.3511,37.35465,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,67321,2018-04-16 21:18:00:332
-2.267378,-0.107742,-9.464568,-2.291752,-0.117274,-9.534372,0.02198,-0.0192,0.038678,0,0.001222,0.001222,0,-29.5,-49.2,51.5,219.1738,0.6852,166.4844,0,1010.3511,37.35465,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,67422,2018-04-16 21:18:00:433
-2.284138,-0.148445,-9.462174,-2.291752,-0.117274,-9.534372,0.019586,0.007137,0.060226,0.001222,0,0.002443,0,-29.7,-49.3,51.4,219.6918,0.6852,166.4844,0,1010.3335,37.35465,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,67522,2018-04-16 21:18:00:533
-2.291321,-0.117319,-9.500483,-2.291752,-0.117274,-9.534372,4.31E-04,-4.60E-05,0.03389,0,-0.001222,0.001222,0,-29.7,-49.3,51.4,219.6918,0.6852,166.4844,0,1010.3335,37.94031,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,67621,2018-04-16 21:18:00:632
-2.291321,-0.105348,-9.474146,-2.292002,-0.116994,-9.53431,0.019835,0.011646,0.050588,0,-0.004887,0.001222,0,-29.8,-49.2,51.5,219.845,0.6852,166.4844,0,1010.3286,37.94031,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,67721,2018-04-16 21:18:00:732
-2.272167,-0.119714,-9.488511,-2.292052,-0.116685,-9.534276,0.012703,0.004155,0.064919,0.001222,-0.001222,-0.001222,0,-29.7,-49.2,51.6,219.8465,0.6836,166.4829,0,1010.3286,37.94031,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,67822,2018-04-16 21:18:00:833
-2.264984,-0.112531,-9.466963,-2.292052,-0.116685,-9.534276,0.012703,0.004155,0.064919,0.001222,-0.001222,-0.001222,0,-29.6,-49.2,51.4,219.6942,0.6818,166.4825,0,1010.3203,37.37438,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,67922,2018-04-16 21:18:00:933
-2.288926,-0.136474,-9.466963,-2.292052,-0.116685,-9.534276,0.003126,-0.019788,0.067313,0.001222,0.001222,0.001222,0,-29.6,-49.2,51.5,219.8474,0.6818,166.4825,0,1010.3203,37.37438,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,68022,2018-04-16 21:18:01:033
-2.298504,-0.088588,-9.486116,-2.292501,-0.117862,-9.534185,0.022728,-0.001852,0.062434,-0.001222,0,0.001222,0,-29.6,-49.1,51.5,219.8459,0.6886,166.4799,0,1010.3416,37.37438,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,68121,2018-04-16 21:18:01:132
-2.281744,-0.10056,-9.478934,-2.292712,-0.117533,-9.534123,0.046883,0.002608,0.033641,0.001222,0,0,0,-29.6,-49.1,51.5,219.8459,0.6886,166.4799,0,1010.3416,34.58257,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,68221,2018-04-16 21:18:01:232
-2.305687,-0.117319,-9.47654,-2.291909,-0.117095,-9.534323,-0.013778,-2.25E-04,0.057783,0,0,0.001222,0,-29.5,-49.1,51.4,219.0199,0.6867,166.4786,0,1010.3428,34.58257,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,68321,2018-04-16 21:18:01:332
-2.279349,-0.124502,-9.481328,-2.291909,-0.117095,-9.534323,0.007771,-0.01459,0.052995,0.001222,0.001222,0,0,-29.6,-49.3,51.6,219.8459,0.6841,166.4834,0,1010.3428,34.58257,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,68422,2018-04-16 21:18:01:433
-2.291321,-0.114925,-9.486116,-2.291909,-0.117095,-9.534323,0.007771,-0.01459,0.052995,0.001222,0.001222,0,0,-29.5,-49.4,51.6,219.1747,0.6841,166.4834,0,1010.3386,34.7388,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,68522,2018-04-16 21:18:01:533
-2.272167,-0.112531,-9.447808,-2.291733,-0.11793,-9.534356,0.03872,-0.008966,0.04345,-0.001222,-0.003665,-0.003665,0,-29.5,-49.3,51.7,219.1721,0.689,166.4845,0,1010.3386,34.7388,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,68622,2018-04-16 21:18:01:633
-2.281744,-0.126897,-9.471751,-2.291733,-0.11793,-9.534356,0.031538,0.003005,0.041057,0.003665,-0.004887,0.001222,0,-29.4,-49.2,51.8,219.1721,0.689,166.4845,0,1010.3413,34.7388,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,68721,2018-04-16 21:18:01:732
-2.264984,-0.131685,-9.466963,-2.291621,-0.117945,-9.534379,0.026637,-0.01374,0.067416,-0.002443,0.002443,0,0,-29.4,-49.2,51.8,219.1721,0.689,166.4845,0,1010.3413,34.7388,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,68821,2018-04-16 21:18:01:832
-2.286532,-0.105348,-9.47654,-2.292072,-0.117035,-9.534287,0.015117,0.014081,0.060142,0,0.001222,0.006109,0,-29.5,-49.3,51.8,219.1717,0.6891,166.4851,0,1010.3491,33.9547,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,68921,2018-04-16 21:18:01:932
-2.296109,-0.107742,-9.47654,-2.292341,-0.116292,-9.53424,-0.008557,-0.02497,0.064883,-0.001222,0,0.001222,0,-29.4,-49.2,51.9,219.1754,0.6838,166.4824,0,1010.3491,33.9547,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,69022,2018-04-16 21:18:02:033
-2.276955,-0.081405,-9.47654,-2.292341,-0.116292,-9.53424,-0.008557,-0.02497,0.064883,-0.001222,0,0.001222,0,-29.5,-49.3,51.8,219.1781,0.6795,166.4808,0,1010.3667,33.9547,30.4452,-84.30034,75.4242,87.66837645,,1.9025,51.612904,159.1931,0 / 5,69122,2018-04-16 21:18:02:133
